op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemm,wmma_lds128_db,fp16,0,1024,134345.250,15984.8126,0.0000,2813.0,2813.0,2813.0,133.58,tile=128x128x16 waves=256 ai=64 strideA=2048B strideB=2048B
gemm,wmma_lds128_db,fp16,0,2048,993183.050,17297.7873,0.0000,2814.1,2813.0,2815.0,134.60,tile=128x128x16 waves=1024 ai=64 strideA=4096B strideB=4096B
gemm,wmma_lds128_db,fp16,0,4096,6462340.500,21267.6744,0.0000,2820.2,2815.0,2825.0,134.99,tile=128x128x16 waves=4096 ai=64 strideA=8192B strideB=8192B
gemm,wmma_lds128_db_bt,fp16,0,256,20244.450,1657.4633,0.0000,2821.0,2821.0,2821.0,135.05,tile=128x128x16 waves=16 ai=64 strideA=512B strideB=512B
gemm,wmma_lds128_db_bt,fp16,0,512,40350.650,6652.5683,0.0000,2814.0,2814.0,2814.0,134.58,tile=128x128x16 waves=64 ai=64 strideA=1024B strideB=1024B
gemm,wmma_lds128_db_bt,fp16,0,1024,162965.600,13177.5273,0.0000,2813.0,2813.0,2813.0,135.15,tile=128x128x16 waves=256 ai=64 strideA=2048B strideB=2048B
gemm,wmma_lds128_db_bt,fp16,0,2048,1392267.300,12339.4905,0.0000,2815.4,2814.0,2817.0,134.54,tile=128x128x16 waves=1024 ai=64 strideA=4096B strideB=4096B
gemm,wmma_lds128_db_bt,fp16,0,4096,10438350.950,13166.7305,0.0000,2824.2,2816.0,2832.0,134.15,tile=128x128x16 waves=4096 ai=64 strideA=8192B strideB=8192B
gemm,wmma_lds128k32_db_bt,fp16,0,256,28760.600,1166.6805,0.0000,2818.0,2818.0,2818.0,133.12,tile=128x128x32 waves=16 ai=64 strideA=512B strideB=512B
gemm,wmma_lds128k32_db_bt,fp16,0,512,57661.550,4655.3632,0.0000,2814.0,2814.0,2814.0,132.84,tile=128x128x32 waves=64 ai=64 strideA=1024B strideB=1024B
gemm,wmma_lds128k32_db_bt,fp16,0,1024,216763.850,9907.0193,0.0000,2814.0,2814.0,2814.0,134.61,tile=128x128x32 waves=256 ai=64 strideA=2048B strideB=2048B
