tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
1,down_gemv32,up_m1,block,36.929,3.6,,
1,down_gemv32,up_m2,norm,4.444,0.4,0.0,13.8
1,down_gemv32,up_m2,down,12.941,1.3,531.7,322.1
1,down_gemv32,up_m2,down_reduce,0.779,0.1,0.0,0.0
1,down_gemv32,up_m2,up,20.825,2.0,314.7,168.2
1,down_gemv32,up_m2,combine,2.481,0.2,0.0,37.1
1,down_gemv32,up_m2,block,41.470,4.0,,
1,down_gemv32,up_m4,norm,4.442,0.4,0.0,13.8
1,down_gemv32,up_m4,down,13.028,1.3,528.2,319.9
1,down_gemv32,up_m4,down_reduce,0.779,0.1,0.0,0.0
1,down_gemv32,up_m4,up,29.746,2.9,220.3,117.7
1,down_gemv32,up_m4,combine,2.477,0.2,0.0,37.2
1,down_gemv32,up_m4,block,50.472,4.9,,
1,down_gemv32,up_m8,norm,4.441,0.4,0.0,13.8
1,down_gemv32,up_m8,down,12.853,1.2,535.4,324.3
1,down_gemv32,up_m8,down_reduce,0.780,0.1,0.0,0.0
1,down_gemv32,up_m8,up,49.044,4.8,133.6,71.4
1,down_gemv32,up_m8,combine,2.485,0.2,0.0,37.1
1,down_gemv32,up_m8,block,69.603,6.8,,
1,down_gemv40,up_m1,norm,4.434,0.4,0.0,13.9
1,down_gemv40,up_m1,down,31.323,3.0,219.7,133.1
1,down_gemv40,up_m1,down_reduce,0.798,0.1,0.0,0.0
1,down_gemv40,up_m1,up,16.391,1.6,399.8,213.7
1,down_gemv40,up_m1,combine,2.487,0.2,0.0,37.1
1,down_gemv40,up_m1,block,55.433,5.4,,
1,down_gemv40,up_m2,norm,4.446,0.4,0.0,13.8
1,down_gemv40,up_m2,down,30.895,3.0,222.7,134.9
1,down_gemv40,up_m2,down_reduce,0.802,0.1,0.0,0.0
1,down_gemv40,up_m2,up,20.736,2.0,316.0,168.9
1,down_gemv40,up_m2,combine,2.481,0.2,0.0,37.1
1,down_gemv40,up_m2,block,59.360,5.8,,
1,down_gemv40,up_m4,norm,4.433,0.4,0.0,13.9
1,down_gemv40,up_m4,down,30.760,3.0,223.7,135.5
1,down_gemv40,up_m4,down_reduce,0.799,0.1,0.0,0.0
1,down_gemv40,up_m4,up,30.011,2.9,218.4,116.7
1,down_gemv40,up_m4,combine,2.478,0.2,0.0,37.2
1,down_gemv40,up_m4,block,68.481,6.6,,
1,down_gemv40,up_m8,norm,4.440,0.4,0.0,13.8
1,down_gemv40,up_m8,down,31.680,3.1,217.2,131.6
1,down_gemv40,up_m8,down_reduce,0.798,0.1,0.0,0.0
1,down_gemv40,up_m8,up,49.212,4.8,133.2,71.2
1,down_gemv40,up_m8,combine,2.610,0.3,0.0,35.3
1,down_gemv40,up_m8,block,88.740,8.6,,
1,down_gemv80,up_m1,norm,4.631,0.4,0.0,13.3
1,down_gemv80,up_m1,down,22.272,2.2,309.0,187.1
1,down_gemv80,up_m1,down_reduce,1.195,0.1,0.0,0.0
1,down_gemv80,up_m1,up,16.347,1.6,400.9,214.2
1,down_gemv80,up_m1,combine,2.612,0.3,0.0,35.3
1,down_gemv80,up_m1,block,47.057,4.6,,
1,down_gemv80,up_m2,norm,4.633,0.4,0.0,13.3
1,down_gemv80,up_m2,down,21.445,2.1,320.9,194.3
1,down_gemv80,up_m2,down_reduce,1.064,0.1,0.0,0.0
1,down_gemv80,up_m2,up,20.518,2.0,319.4,170.7
1,down_gemv80,up_m2,combine,2.478,0.2,0.0,37.2
1,down_gemv80,up_m2,block,50.138,4.9,,
1,down_gemv80,up_m4,norm,4.427,0.4,0.0,13.9
1,down_gemv80,up_m4,down,20.840,2.0,330.2,200.0
1,down_gemv80,up_m4,down_reduce,1.061,0.1,0.0,0.0
1,down_gemv80,up_m4,up,30.090,2.9,217.8,116.4
1,down_gemv80,up_m4,combine,2.562,0.2,0.0,36.0
1,down_gemv80,up_m4,block,58.980,5.7,,
1,down_gemv80,up_m8,norm,4.631,0.4,0.0,13.3
1,down_gemv80,up_m8,down,22.240,2.2,309.4,187.4
1,down_gemv80,up_m8,down_reduce,1.107,0.1,0.0,0.0
1,down_gemv80,up_m8,up,49.689,4.8,131.9,70.5
1,down_gemv80,up_m8,combine,2.621,0.3,0.0,35.2
1,down_gemv80,up_m8,block,80.288,7.8,,
1,down_gemv160,up_m1,norm,4.640,0.5,0.0,13.2
1,down_gemv160,up_m1,down,14.230,1.4,483.6,292.9
1,down_gemv160,up_m1,down_reduce,1.718,0.2,0.0,0.0
1,down_gemv160,up_m1,up,16.757,1.6,391.1,209.0
1,down_gemv160,up_m1,combine,2.618,0.3,0.0,35.2
1,down_gemv160,up_m1,block,39.963,3.9,,
1,down_gemv160,up_m2,norm,4.642,0.5,0.0,13.2
1,down_gemv160,up_m2,down,14.275,1.4,482.1,292.0
1,down_gemv160,up_m2,down_reduce,1.656,0.2,0.0,0.0
1,down_gemv160,up_m2,up,21.268,2.1,308.1,164.7
1,down_gemv160,up_m2,combine,2.487,0.2,0.0,37.1
1,down_gemv160,up_m2,block,44.328,4.3,,
1,down_gemv160,up_m4,norm,4.479,0.4,0.0,13.7
1,down_gemv160,up_m4,down,14.154,1.4,486.2,294.5
1,down_gemv160,up_m4,down_reduce,1.654,0.2,0.0,0.0
1,down_gemv160,up_m4,up,30.017,2.9,218.3,116.7
1,down_gemv160,up_m4,combine,2.479,0.2,0.0,37.2
1,down_gemv160,up_m4,block,52.783,5.1,,
1,down_gemv160,up_m8,norm,4.533,0.4,0.0,13.6
1,down_gemv160,up_m8,down,14.195,1.4,484.8,293.6
1,down_gemv160,up_m8,down_reduce,1.714,0.2,0.0,0.0
1,down_gemv160,up_m8,up,49.789,4.8,131.6,70.3
1,down_gemv160,up_m8,combine,2.613,0.3,0.0,35.3
1,down_gemv160,up_m8,block,72.844,7.1,,
