depth,phase,label,n_per_pass,ms_per_token,us_each
4096,tg,moe.down,48.0,2.5146,52.4
4096,tg,head.head,1.0,2.3832,2383.2
4096,tg,hc.up,97.0,1.7602,18.1
4096,tg,dn.out,36.0,1.6365,45.5
4096,tg,attn.attn.split,12.0,1.5064,125.5
4096,tg,attn.qkv,12.0,1.4374,119.8
4096,tg,hc.down,97.0,1.3512,13.9
4096,tg,moe.shexp.up,48.0,0.7393,15.4
4096,tg,moe.router,48.0,0.7076,14.7
4096,tg,hc.cn,94.0,0.6871,7.3
4096,tg,attn.out,12.0,0.6532,54.4
4096,tg,dn.scan,36.0,0.6485,18.0
4096,tg,move,196.0,0.5568,2.8
4096,tg,moe.shexp.down,48.0,0.4685,9.8
4096,tg,moe.route,48.0,0.2766,5.8
4096,tg,ple.kv,1.0,0.2611,261.2
4096,tg,moe.combine,48.0,0.1517,3.2
4096,tg,dn.conv,36.0,0.1481,4.1
4096,tg,moe.perm.up,48.0,0.1358,2.8
4096,tg,dn.norm,36.0,0.1255,3.5
4096,tg,hc.down_reduce,97.0,0.1145,1.2
4096,tg,attn.score,12.0,0.1131,9.4
4096,tg,attn.select,12.0,0.1061,8.8
4096,tg,attn.attn.combine,12.0,0.0701,5.8
4096,tg,dn.qkv.sum,36.0,0.0663,1.8
4096,tg,moe.router.sum,48.0,0.0647,1.3
4096,tg,dn.out.sum,36.0,0.0641,1.8
4096,tg,attn.attn.gathmask,12.0,0.0627,5.2
4096,tg,attn.pack,12.0,0.0511,4.3
4096,tg,dn.hist,36.0,0.0450,1.3
4096,tg,attn.idx,12.0,0.0380,3.2
4096,tg,attn.attn.gather,12.0,0.0364,3.0
4096,tg,hc.norm,3.0,0.0226,7.6
4096,tg,attn.out.sum,12.0,0.0219,1.8
4096,tg,attn.qkv.sum,12.0,0.0217,1.8
4096,tg,ple.gate,1.0,0.0163,16.4
4096,tg,hc.combine,2.0,0.0091,4.5
4096,tg,ple.conv,1.0,0.0039,3.9
4096,tg,ple.hist,1.0,0.0011,1.2
