depth,phase,label,n_per_pass,ms_per_token,us_each
0,pp,moe.up,48.0,0.2843,12131.3
0,pp,moe.down,48.0,0.1339,5711.4
0,pp,dn.qkv,36.0,0.0746,4244.0
0,pp,hc.cn,94.0,0.0584,1272.8
0,pp,hc.up,97.0,0.0344,725.8
0,pp,attn.attn,12.0,0.0316,5392.8
0,pp,dn.scan,36.0,0.0297,1688.7
0,pp,moe.combine,48.0,0.0280,1194.0
0,pp,dn.out,36.0,0.0274,1556.8
0,pp,hc.down,97.0,0.0265,560.4
0,pp,attn.qkv,12.0,0.0223,3810.6
0,pp,move,196.0,0.0157,164.2
0,pp,attn.score,12.0,0.0139,2375.6
0,pp,dn.conv,36.0,0.0134,759.8
0,pp,moe.shexp.up,48.0,0.0119,509.3
0,pp,dn.norm,36.0,0.0102,582.1
0,pp,attn.out,12.0,0.0094,1601.1
0,pp,moe.shexp.down,48.0,0.0057,242.5
0,pp,moe.router,48.0,0.0039,168.5
0,pp,attn.pack,12.0,0.0028,473.2
0,pp,ple.kv,1.0,0.0018,3787.0
0,pp,attn.select,12.0,0.0015,262.6
0,pp,moe.perm.up,48.0,0.0015,62.0
0,pp,hc.combine,2.0,0.0013,1350.4
0,pp,head.head,1.0,0.0013,2567.6
0,pp,attn.idx,12.0,0.0012,208.9
0,pp,moe.route,48.0,0.0012,51.1
0,pp,ple.gate,1.0,0.0009,1812.4
0,pp,hc.norm,3.0,0.0008,575.2
0,pp,ple.conv,1.0,0.0007,1516.7
0,pp,attn.attn.gather,12.0,0.0001,19.2
0,pp,attn.attn.gathmask,12.0,0.0001,18.4
0,pp,dn.hist,36.0,0.0001,4.3
0,pp,ple.hist,1.0,0.0000,2.8
0,pp,hc.down_reduce,1.0,0.0000,1.2
0,tg,moe.up,48.0,5.2778,110.0
0,tg,dn.qkv,36.0,4.0825,113.4
0,tg,moe.down,48.0,2.5176,52.5
0,tg,head.head,1.0,2.3981,2398.1
0,tg,hc.up,97.0,1.7510,18.1
0,tg,dn.out,36.0,1.6393,45.5
0,tg,attn.qkv,12.0,1.4352,119.6
0,tg,hc.down,97.0,1.3566,14.0
0,tg,attn.attn.split,12.0,0.9877,82.3
0,tg,moe.shexp.up,48.0,0.7332,15.3
0,tg,moe.router,48.0,0.7171,14.9
0,tg,hc.cn,94.0,0.6806,7.2
0,tg,attn.out,12.0,0.6596,55.0
0,tg,dn.scan,36.0,0.6396,17.8
0,tg,move,196.0,0.5455,2.8
0,tg,moe.shexp.down,48.0,0.4605,9.6
0,tg,moe.route,48.0,0.2751,5.7
0,tg,ple.kv,1.0,0.2552,255.2
0,tg,moe.combine,48.0,0.1478,3.1
0,tg,dn.conv,36.0,0.1470,4.1
0,tg,moe.perm.up,48.0,0.1374,2.9
0,tg,dn.norm,36.0,0.1224,3.4
0,tg,hc.down_reduce,97.0,0.1131,1.2
0,tg,attn.score,12.0,0.0906,7.5
0,tg,attn.select,12.0,0.0881,7.3
0,tg,attn.attn.combine,12.0,0.0694,5.8
0,tg,dn.out.sum,36.0,0.0621,1.7
0,tg,moe.router.sum,48.0,0.0611,1.3
0,tg,dn.qkv.sum,36.0,0.0604,1.7
0,tg,attn.pack,12.0,0.0507,4.2
0,tg,dn.hist,36.0,0.0447,1.2
0,tg,attn.idx,12.0,0.0374,3.1
0,tg,hc.norm,3.0,0.0238,7.9
0,tg,attn.out.sum,12.0,0.0217,1.8
0,tg,attn.qkv.sum,12.0,0.0184,1.5
0,tg,ple.gate,1.0,0.0159,15.9
0,tg,hc.combine,2.0,0.0078,3.9
0,tg,ple.conv,1.0,0.0039,3.9
0,tg,ple.hist,1.0,0.0012,1.2
64000,pp,moe.up,48.0,0.2722,11614.4
64000,pp,moe.down,48.0,0.1284,5478.5
64000,pp,attn.attn,12.0,0.0892,15225.1
64000,pp,dn.qkv,36.0,0.0750,4268.7
64000,pp,hc.cn,94.0,0.0583,1269.3
64000,pp,hc.up,97.0,0.0344,725.6
64000,pp,dn.scan,36.0,0.0299,1698.5
64000,pp,dn.out,36.0,0.0279,1589.5
64000,pp,moe.combine,48.0,0.0279,1191.4
64000,pp,hc.down,97.0,0.0267,563.5
64000,pp,attn.qkv,12.0,0.0224,3827.9
64000,pp,attn.score,12.0,0.0197,3354.3
64000,pp,move,196.0,0.0157,164.1
64000,pp,dn.conv,36.0,0.0134,761.3
64000,pp,moe.shexp.up,48.0,0.0122,520.4
64000,pp,dn.norm,36.0,0.0102,583.0
64000,pp,attn.select,12.0,0.0100,1700.5
64000,pp,attn.out,12.0,0.0094,1606.3
64000,pp,moe.shexp.down,48.0,0.0058,246.1
64000,pp,moe.router,48.0,0.0040,170.0
64000,pp,attn.pack,12.0,0.0028,473.2
64000,pp,ple.kv,1.0,0.0019,3815.4
64000,pp,moe.perm.up,48.0,0.0015,61.9
64000,pp,hc.combine,2.0,0.0013,1369.0
64000,pp,head.head,1.0,0.0012,2486.9
64000,pp,moe.route,48.0,0.0012,51.2
64000,pp,attn.attn.gather,12.0,0.0011,192.6
64000,pp,ple.gate,1.0,0.0009,1804.2
64000,pp,hc.norm,3.0,0.0008,536.5
64000,pp,ple.conv,1.0,0.0008,1537.2
64000,pp,attn.idx,12.0,0.0002,39.8
64000,pp,dn.hist,36.0,0.0001,4.4
64000,pp,ple.hist,1.0,0.0000,2.7
64000,pp,hc.down_reduce,1.0,0.0000,1.2
64000,tg,moe.up,48.0,5.2986,110.4
64000,tg,dn.qkv,36.0,4.0790,113.3
64000,tg,moe.down,48.0,2.5152,52.4
64000,tg,head.head,1.0,2.3777,2377.7
64000,tg,hc.up,97.0,1.7541,18.1
64000,tg,dn.out,36.0,1.6316,45.3
64000,tg,attn.qkv,12.0,1.4347,119.6
64000,tg,hc.down,97.0,1.3550,14.0
64000,tg,attn.attn.split,12.0,0.9353,77.9
64000,tg,moe.shexp.up,48.0,0.7356,15.3
64000,tg,moe.router,48.0,0.7212,15.0
64000,tg,hc.cn,94.0,0.6856,7.3
64000,tg,dn.scan,36.0,0.6409,17.8
64000,tg,attn.out,12.0,0.6384,53.2
64000,tg,move,196.0,0.5496,2.8
64000,tg,moe.shexp.down,48.0,0.4649,9.7
64000,tg,attn.select,12.0,0.4051,33.8
64000,tg,attn.score,12.0,0.4002,33.4
64000,tg,moe.route,48.0,0.2767,5.8
64000,tg,ple.kv,1.0,0.2539,253.9
64000,tg,moe.combine,48.0,0.1485,3.1
64000,tg,dn.conv,36.0,0.1476,4.1
64000,tg,moe.perm.up,48.0,0.1361,2.8
64000,tg,dn.norm,36.0,0.1254,3.5
64000,tg,hc.down_reduce,97.0,0.1141,1.2
64000,tg,attn.attn.gather,12.0,0.1045,8.7
64000,tg,attn.attn.combine,12.0,0.0724,6.0
64000,tg,dn.out.sum,36.0,0.0633,1.8
64000,tg,moe.router.sum,48.0,0.0616,1.3
64000,tg,dn.qkv.sum,36.0,0.0613,1.7
64000,tg,attn.pack,12.0,0.0509,4.2
64000,tg,dn.hist,36.0,0.0454,1.3
64000,tg,attn.idx,12.0,0.0381,3.2
64000,tg,hc.norm,3.0,0.0238,7.9
64000,tg,attn.out.sum,12.0,0.0214,1.8
64000,tg,attn.qkv.sum,12.0,0.0185,1.5
64000,tg,ple.gate,1.0,0.0161,16.1
64000,tg,hc.combine,2.0,0.0079,4.0
64000,tg,ple.conv,1.0,0.0040,4.0
64000,tg,ple.hist,1.0,0.0011,1.2
