tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
128,down_m1,up_m4,up,49.577,4.8,16920.4,90.1
128,down_m1,up_m4,combine,20.574,2.0,0.0,573.4
128,down_m1,up_m4,block,247.931,24.0,,
128,down_m1,up_m8,norm,14.589,1.4,0.0,539.1
128,down_m1,up_m8,down,163.130,15.8,5399.4,32.5
128,down_m1,up_m8,up,43.542,4.2,19265.6,102.5
128,down_m1,up_m8,combine,20.627,2.0,0.0,571.9
128,down_m1,up_m8,block,241.888,23.5,,
128,down_m2,up_m1,norm,14.586,1.4,0.0,539.2
128,down_m2,up_m1,down,187.984,18.2,4685.5,28.2
128,down_m2,up_m1,up,66.520,6.5,12610.7,67.1
128,down_m2,up_m1,combine,19.636,1.9,0.0,600.8
128,down_m2,up_m1,block,288.726,28.0,,
128,down_m2,up_m2,norm,14.608,1.4,0.0,538.4
128,down_m2,up_m2,down,187.772,18.2,4690.8,28.2
128,down_m2,up_m2,up,51.967,5.0,16142.2,85.9
128,down_m2,up_m2,combine,20.016,1.9,0.0,589.4
128,down_m2,up_m2,block,274.363,26.6,,
128,down_m2,up_m4,norm,14.603,1.4,0.0,538.5
128,down_m2,up_m4,down,187.804,18.2,4690.0,28.2
128,down_m2,up_m4,up,49.263,4.8,17028.2,90.6
128,down_m2,up_m4,combine,20.557,2.0,0.0,573.8
128,down_m2,up_m4,block,272.227,26.4,,
128,down_m2,up_m8,norm,14.595,1.4,0.0,538.8
128,down_m2,up_m8,down,193.467,18.8,4552.7,27.4
128,down_m2,up_m8,up,43.372,4.2,19341.1,102.9
128,down_m2,up_m8,combine,20.526,2.0,0.0,574.7
128,down_m2,up_m8,block,271.960,26.4,,
128,down_m4,up_m1,norm,14.593,1.4,0.0,538.9
128,down_m4,up_m1,down,246.184,23.9,3577.8,21.5
128,down_m4,up_m1,up,66.684,6.5,12579.6,67.0
128,down_m4,up_m1,combine,19.766,1.9,0.0,596.8
128,down_m4,up_m1,block,347.227,33.7,,
128,down_m4,up_m2,norm,14.601,1.4,0.0,538.6
128,down_m4,up_m2,down,246.731,23.9,3569.9,21.5
128,down_m4,up_m2,up,52.398,5.1,16009.4,85.2
128,down_m4,up_m2,combine,20.175,2.0,0.0,584.7
128,down_m4,up_m2,block,333.905,32.4,,
128,down_m4,up_m4,norm,14.593,1.4,0.0,538.9
128,down_m4,up_m4,down,252.046,24.4,3494.6,21.0
128,down_m4,up_m4,up,49.768,4.8,16855.4,89.7
128,down_m4,up_m4,combine,20.458,2.0,0.0,576.6
128,down_m4,up_m4,block,336.865,32.7,,
128,down_m4,up_m8,norm,14.588,1.4,0.0,539.1
128,down_m4,up_m8,down,246.355,23.9,3575.3,21.5
128,down_m4,up_m8,up,42.967,4.2,19523.4,103.9
128,down_m4,up_m8,combine,20.576,2.0,0.0,573.3
128,down_m4,up_m8,block,324.486,31.5,,
128,down_m8,up_m1,norm,14.589,1.4,0.0,539.1
128,down_m8,up_m1,down,358.276,34.8,2458.5,14.8
128,down_m8,up_m1,up,66.373,6.4,12638.6,67.3
128,down_m8,up_m1,combine,19.689,1.9,0.0,599.1
128,down_m8,up_m1,block,458.927,44.5,,
128,down_m8,up_m2,norm,14.587,1.4,0.0,539.1
128,down_m8,up_m2,down,362.840,35.2,2427.5,14.6
128,down_m8,up_m2,up,51.793,5.0,16196.4,86.2
128,down_m8,up_m2,combine,20.220,2.0,0.0,583.4
128,down_m8,up_m2,block,449.440,43.6,,
128,down_m8,up_m4,norm,14.579,1.4,0.0,539.4
128,down_m8,up_m4,down,359.636,34.9,2449.2,14.7
128,down_m8,up_m4,up,49.437,4.8,16968.3,90.3
128,down_m8,up_m4,combine,20.031,1.9,0.0,588.9
128,down_m8,up_m4,block,443.683,43.0,,
128,down_m8,up_m8,norm,14.590,1.4,0.0,539.0
128,down_m8,up_m8,down,359.338,34.9,2451.2,14.7
128,down_m8,up_m8,up,43.498,4.2,19285.0,102.6
128,down_m8,up_m8,combine,20.110,2.0,0.0,586.6
128,down_m8,up_m8,block,437.536,42.4,,
512,down_m1,up_m1,norm,55.454,5.4,0.0,567.3
512,down_m1,up_m1,down,253.278,24.6,13910.5,52.0
512,down_m1,up_m1,up,233.774,22.7,14353.4,52.7
512,down_m1,up_m1,combine,67.571,6.6,0.0,698.3
512,down_m1,up_m1,block,610.077,59.2,,
512,down_m1,up_m2,norm,54.857,5.3,0.0,573.4
512,down_m1,up_m2,down,250.187,24.3,14082.3,52.6
512,down_m1,up_m2,up,175.695,17.0,19098.1,70.2
512,down_m1,up_m2,combine,67.693,6.6,0.0,697.1
512,down_m1,up_m2,block,548.432,53.2,,
512,down_m1,up_m4,norm,54.828,5.3,0.0,573.7
512,down_m1,up_m4,down,243.921,23.7,14444.1,53.9
512,down_m1,up_m4,up,155.754,15.1,21543.2,79.2
512,down_m1,up_m4,combine,69.583,6.7,0.0,678.1
512,down_m1,up_m4,block,524.086,50.8,,
512,down_m1,up_m8,norm,54.914,5.3,0.0,572.8
512,down_m1,up_m8,down,243.707,23.6,14456.8,54.0
512,down_m1,up_m8,up,148.109,14.4,22655.2,83.2
512,down_m1,up_m8,combine,70.362,6.8,0.0,670.6
512,down_m1,up_m8,block,517.092,50.2,,
512,down_m2,up_m1,norm,54.888,5.3,0.0,573.1
512,down_m2,up_m1,down,256.610,24.9,13729.8,51.3
512,down_m2,up_m1,up,234.403,22.7,14314.8,52.6
512,down_m2,up_m1,combine,67.656,6.6,0.0,697.4
512,down_m2,up_m1,block,613.557,59.5,,
512,down_m2,up_m2,norm,54.971,5.3,0.0,572.3
512,down_m2,up_m2,down,261.797,25.4,13457.8,50.3
512,down_m2,up_m2,up,175.047,17.0,19168.8,70.4
512,down_m2,up_m2,combine,67.799,6.6,0.0,696.0
512,down_m2,up_m2,block,559.614,54.3,,
512,down_m2,up_m4,norm,54.972,5.3,0.0,572.2
512,down_m2,up_m4,down,257.644,25.0,13674.7,51.1
512,down_m2,up_m4,up,156.831,15.2,21395.3,78.6
512,down_m2,up_m4,combine,68.113,6.6,0.0,692.8
512,down_m2,up_m4,block,537.560,52.1,,
512,down_m2,up_m8,norm,54.753,5.3,0.0,574.5
512,down_m2,up_m8,down,257.344,25.0,13690.7,51.1
512,down_m2,up_m8,up,147.470,14.3,22753.4,83.6
512,down_m2,up_m8,combine,70.353,6.8,0.0,670.7
512,down_m2,up_m8,block,529.920,51.4,,
512,down_m4,up_m1,norm,54.484,5.3,0.0,577.4
512,down_m4,up_m1,down,302.335,29.3,11653.3,43.5
512,down_m4,up_m1,up,233.897,22.7,14345.8,52.7
512,down_m4,up_m1,combine,67.707,6.6,0.0,696.9
512,down_m4,up_m1,block,658.423,63.9,,
512,down_m4,up_m2,norm,55.055,5.3,0.0,571.4
512,down_m4,up_m2,down,301.900,29.3,11670.1,43.6
512,down_m4,up_m2,up,174.843,17.0,19191.2,70.5
512,down_m4,up_m2,combine,67.334,6.5,0.0,700.8
512,down_m4,up_m2,block,599.132,58.1,,
512,down_m4,up_m4,norm,54.601,5.3,0.0,576.1
512,down_m4,up_m4,down,302.403,29.3,11650.7,43.5
512,down_m4,up_m4,up,157.389,15.3,21319.4,78.3
512,down_m4,up_m4,combine,68.114,6.6,0.0,692.7
512,down_m4,up_m4,block,582.507,56.5,,
512,down_m4,up_m8,norm,54.508,5.3,0.0,577.1
512,down_m4,up_m8,down,313.628,30.4,11233.7,42.0
512,down_m4,up_m8,up,147.979,14.4,22675.1,83.3
512,down_m4,up_m8,combine,69.861,6.8,0.0,675.4
512,down_m4,up_m8,block,585.976,56.8,,
512,down_m8,up_m1,norm,54.870,5.3,0.0,573.3
512,down_m8,up_m1,down,384.480,37.3,9163.6,34.2
512,down_m8,up_m1,up,234.120,22.7,14332.2,52.7
512,down_m8,up_m1,combine,67.740,6.6,0.0,696.6
512,down_m8,up_m1,block,741.210,71.9,,
512,down_m8,up_m2,norm,55.039,5.3,0.0,571.5
512,down_m8,up_m2,down,403.118,39.1,8739.9,32.6
512,down_m8,up_m2,up,174.969,17.0,19177.4,70.5
512,down_m8,up_m2,combine,67.522,6.5,0.0,698.8
512,down_m8,up_m2,block,700.648,68.0,,
512,down_m8,up_m4,norm,54.820,5.3,0.0,573.8
512,down_m8,up_m4,down,381.074,37.0,9245.5,34.5
512,down_m8,up_m4,up,154.969,15.0,21652.4,79.6
512,down_m8,up_m4,combine,69.634,6.8,0.0,677.6
512,down_m8,up_m4,block,660.497,64.1,,
512,down_m8,up_m8,norm,54.989,5.3,0.0,572.1
512,down_m8,up_m8,down,388.535,37.7,9067.9,33.9
512,down_m8,up_m8,up,146.185,14.2,22953.4,84.3
512,down_m8,up_m8,combine,70.473,6.8,0.0,669.6
512,down_m8,up_m8,block,660.182,64.0,,
1024,down_m1,up_m1,norm,376.917,36.6,0.0,166.9
1024,down_m1,up_m1,down,400.940,38.9,17574.8,59.0
1024,down_m1,up_m1,up,527.053,51.1,12732.8,43.3
1024,down_m1,up_m1,combine,555.153,53.8,0.0,170.0
1024,down_m1,up_m1,block,1860.063,180.4,,
1024,down_m1,up_m2,norm,377.231,36.6,0.0,166.8
1024,down_m1,up_m2,down,392.972,38.1,17931.1,60.2
1024,down_m1,up_m2,up,398.607,38.7,16835.8,57.2
1024,down_m1,up_m2,combine,553.999,53.7,0.0,170.3
1024,down_m1,up_m2,block,1722.809,167.1,,
1024,down_m1,up_m4,norm,377.014,36.6,0.0,166.9
1024,down_m1,up_m4,down,394.213,38.2,17874.7,60.0
1024,down_m1,up_m4,up,361.220,35.0,18578.4,63.2
1024,down_m1,up_m4,combine,555.902,53.9,0.0,169.8
1024,down_m1,up_m4,block,1688.349,163.8,,
1024,down_m1,up_m8,norm,377.680,36.6,0.0,166.6
1024,down_m1,up_m8,down,393.811,38.2,17892.9,60.0
1024,down_m1,up_m8,up,354.790,34.4,18915.1,64.3
1024,down_m1,up_m8,combine,554.469,53.8,0.0,170.2
1024,down_m1,up_m8,block,1680.750,163.0,,
1024,down_m2,up_m1,norm,377.590,36.6,0.0,166.6
1024,down_m2,up_m1,down,313.747,30.4,22459.0,75.4
1024,down_m2,up_m1,up,528.092,51.2,12707.8,43.2
1024,down_m2,up_m1,combine,555.683,53.9,0.0,169.8
1024,down_m2,up_m1,block,1775.112,172.2,,
1024,down_m2,up_m2,norm,377.104,36.6,0.0,166.8
1024,down_m2,up_m2,down,312.820,30.3,22525.5,75.6
1024,down_m2,up_m2,up,399.501,38.8,16798.2,57.1
1024,down_m2,up_m2,combine,555.196,53.9,0.0,170.0
1024,down_m2,up_m2,block,1644.621,159.5,,
1024,down_m2,up_m4,norm,377.009,36.6,0.0,166.9
1024,down_m2,up_m4,down,313.590,30.4,22470.2,75.4
1024,down_m2,up_m4,up,363.073,35.2,18483.6,62.8
1024,down_m2,up_m4,combine,555.198,53.9,0.0,170.0
1024,down_m2,up_m4,block,1608.870,156.1,,
1024,down_m2,up_m8,norm,377.094,36.6,0.0,166.8
1024,down_m2,up_m8,down,314.074,30.5,22435.6,75.3
1024,down_m2,up_m8,up,353.750,34.3,18970.7,64.5
1024,down_m2,up_m8,combine,556.177,53.9,0.0,169.7
1024,down_m2,up_m8,block,1601.095,155.3,,
1024,down_m4,up_m1,norm,377.275,36.6,0.0,166.8
1024,down_m4,up_m1,down,380.970,37.0,18496.0,62.1
1024,down_m4,up_m1,up,527.927,51.2,12711.8,43.2
1024,down_m4,up_m1,combine,555.493,53.9,0.0,169.9
1024,down_m4,up_m1,block,1841.665,178.6,,
1024,down_m4,up_m2,norm,377.424,36.6,0.0,166.7
1024,down_m4,up_m2,down,386.067,37.4,18251.8,61.2
1024,down_m4,up_m2,up,400.054,38.8,16775.0,57.0
1024,down_m4,up_m2,combine,555.017,53.8,0.0,170.0
1024,down_m4,up_m2,block,1718.562,166.7,,
1024,down_m4,up_m4,norm,377.147,36.6,0.0,166.8
1024,down_m4,up_m4,down,382.547,37.1,18419.8,61.8
1024,down_m4,up_m4,up,362.755,35.2,18499.8,62.9
1024,down_m4,up_m4,combine,556.152,53.9,0.0,169.7
1024,down_m4,up_m4,block,1678.601,162.8,,
1024,down_m4,up_m8,norm,377.161,36.6,0.0,166.8
1024,down_m4,up_m8,down,384.340,37.3,18333.8,61.5
1024,down_m4,up_m8,up,356.716,34.6,18813.0,64.0
1024,down_m4,up_m8,combine,556.075,53.9,0.0,169.7
1024,down_m4,up_m8,block,1674.292,162.4,,
1024,down_m8,up_m1,norm,377.158,36.6,0.0,166.8
1024,down_m8,up_m1,down,401.267,38.9,17560.5,58.9
1024,down_m8,up_m1,up,528.024,51.2,12709.4,43.2
1024,down_m8,up_m1,combine,556.547,54.0,0.0,169.6
1024,down_m8,up_m1,block,1862.996,180.7,,
1024,down_m8,up_m2,norm,377.114,36.6,0.0,166.8
1024,down_m8,up_m2,down,412.409,40.0,17086.0,57.3
1024,down_m8,up_m2,up,399.407,38.7,16802.1,57.1
1024,down_m8,up_m2,combine,555.282,53.9,0.0,170.0
1024,down_m8,up_m2,block,1744.212,169.2,,
1024,down_m8,up_m4,norm,377.457,36.6,0.0,166.7
1024,down_m8,up_m4,down,400.971,38.9,17573.4,59.0
1024,down_m8,up_m4,up,362.484,35.2,18513.6,62.9
1024,down_m8,up_m4,combine,554.764,53.8,0.0,170.1
1024,down_m8,up_m4,block,1695.676,164.5,,
1024,down_m8,up_m8,norm,377.623,36.6,0.0,166.6
1024,down_m8,up_m8,down,399.884,38.8,17621.2,59.1
1024,down_m8,up_m8,up,351.566,34.1,19088.6,64.9
1024,down_m8,up_m8,combine,554.871,53.8,0.0,170.1
1024,down_m8,up_m8,block,1683.944,163.3,,
2048,down_m1,up_m1,norm,724.718,70.3,0.0,173.6
2048,down_m1,up_m1,down,833.790,80.9,16902.2,53.5
2048,down_m1,up_m1,up,1121.337,108.8,11969.4,39.0
2048,down_m1,up_m1,combine,1345.647,130.5,0.0,140.3
2048,down_m1,up_m1,block,4025.492,390.5,,
2048,down_m1,up_m2,norm,724.509,70.3,0.0,173.7
2048,down_m1,up_m2,down,835.147,81.0,16874.7,53.4
2048,down_m1,up_m2,up,854.155,82.9,15713.5,51.3
2048,down_m1,up_m2,combine,1346.656,130.6,0.0,140.2
2048,down_m1,up_m2,block,3760.467,364.8,,
2048,down_m1,up_m4,norm,723.955,70.2,0.0,173.8
2048,down_m1,up_m4,down,834.490,80.9,16888.0,53.5
2048,down_m1,up_m4,up,759.761,73.7,17665.8,57.6
2048,down_m1,up_m4,combine,1344.850,130.5,0.0,140.3
2048,down_m1,up_m4,block,3663.056,355.3,,
2048,down_m1,up_m8,norm,724.295,70.3,0.0,173.7
2048,down_m1,up_m8,down,832.787,80.8,16922.5,53.6
2048,down_m1,up_m8,up,768.159,74.5,17472.6,57.0
2048,down_m1,up_m8,combine,1350.543,131.0,0.0,139.8
2048,down_m1,up_m8,block,3675.784,356.6,,
2048,down_m2,up_m1,norm,725.135,70.3,0.0,173.5
2048,down_m2,up_m1,down,585.701,56.8,24061.5,76.2
2048,down_m2,up_m1,up,1121.586,108.8,11966.8,39.0
2048,down_m2,up_m1,combine,1346.638,130.6,0.0,140.2
2048,down_m2,up_m1,block,3779.060,366.6,,
2048,down_m2,up_m2,norm,733.107,71.1,0.0,171.6
2048,down_m2,up_m2,down,595.038,57.7,23684.0,75.0
2048,down_m2,up_m2,up,853.463,82.8,15726.3,51.3
2048,down_m2,up_m2,combine,1344.758,130.4,0.0,140.4
2048,down_m2,up_m2,block,3526.366,342.1,,
2048,down_m2,up_m4,norm,724.437,70.3,0.0,173.7
2048,down_m2,up_m4,down,591.088,57.3,23842.2,75.5
2048,down_m2,up_m4,up,767.744,74.5,17482.1,57.0
2048,down_m2,up_m4,combine,1346.670,130.6,0.0,140.2
2048,down_m2,up_m4,block,3429.939,332.7,,
2048,down_m2,up_m8,norm,724.031,70.2,0.0,173.8
2048,down_m2,up_m8,down,588.331,57.1,23954.0,75.8
2048,down_m2,up_m8,up,753.362,73.1,17815.8,58.1
2048,down_m2,up_m8,combine,1345.291,130.5,0.0,140.3
2048,down_m2,up_m8,block,3411.015,330.9,,
2048,down_m4,up_m1,norm,724.915,70.3,0.0,173.6
2048,down_m4,up_m1,down,532.056,51.6,26487.6,83.9
2048,down_m4,up_m1,up,1121.790,108.8,11964.6,39.0
2048,down_m4,up_m1,combine,1349.123,130.9,0.0,139.9
2048,down_m4,up_m1,block,3727.884,361.6,,
2048,down_m4,up_m2,norm,724.833,70.3,0.0,173.6
2048,down_m4,up_m2,down,535.225,51.9,26330.7,83.4
2048,down_m4,up_m2,up,854.087,82.8,15714.8,51.3
2048,down_m4,up_m2,combine,1346.405,130.6,0.0,140.2
2048,down_m4,up_m2,block,3460.550,335.7,,
2048,down_m4,up_m4,norm,726.425,70.5,0.0,173.2
2048,down_m4,up_m4,down,534.763,51.9,26353.5,83.4
2048,down_m4,up_m4,up,765.290,74.2,17538.2,57.2
2048,down_m4,up_m4,combine,1346.793,130.6,0.0,140.1
2048,down_m4,up_m4,block,3373.271,327.2,,
2048,down_m4,up_m8,norm,725.183,70.3,0.0,173.5
2048,down_m4,up_m8,down,542.040,52.6,25999.7,82.3
2048,down_m4,up_m8,up,761.861,73.9,17617.1,57.5
2048,down_m4,up_m8,combine,1346.750,130.6,0.0,140.1
2048,down_m4,up_m8,block,3375.834,327.5,,
2048,down_m8,up_m1,norm,724.252,70.3,0.0,173.7
2048,down_m8,up_m1,down,627.498,60.9,22458.8,71.1
2048,down_m8,up_m1,up,1123.085,108.9,11950.8,39.0
2048,down_m8,up_m1,combine,1346.299,130.6,0.0,140.2
2048,down_m8,up_m1,block,3821.134,370.6,,
2048,down_m8,up_m2,norm,724.323,70.3,0.0,173.7
2048,down_m8,up_m2,down,627.490,60.9,22459.1,71.1
2048,down_m8,up_m2,up,854.929,82.9,15699.3,51.2
2048,down_m8,up_m2,combine,1345.362,130.5,0.0,140.3
2048,down_m8,up_m2,block,3552.104,344.6,,
2048,down_m8,up_m4,norm,724.453,70.3,0.0,173.7
2048,down_m8,up_m4,down,627.236,60.8,22468.2,71.1
2048,down_m8,up_m4,up,767.464,74.4,17488.5,57.1
2048,down_m8,up_m4,combine,1345.132,130.5,0.0,140.3
2048,down_m8,up_m4,block,3464.285,336.0,,
2048,down_m8,up_m8,norm,724.824,70.3,0.0,173.6
2048,down_m8,up_m8,down,627.592,60.9,22455.5,71.1
2048,down_m8,up_m8,up,767.167,74.4,17495.2,57.1
2048,down_m8,up_m8,combine,1345.505,130.5,0.0,140.3
2048,down_m8,up_m8,block,3465.088,336.1,,
