op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
moe,moe_reg16x64_bt_hkab4_w32_gcd128,fp16,0,2048,9391883.118,7145.4109,198.5486,2897.0,2896.0,2898.0,121.41,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;strideB=5248B;gcd4K=128;tiles=15220;dispatches=1;wgperdispatch=15220;useful=84%;exec_gflops=8496;weightGBps=179;actGBps=20
moe,moe_reg16x64_bt_hkab4_w32_gcd256,fp16,0,2048,9401456.608,7138.1347,198.3464,2898.1,2898.0,2899.0,121.89,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;strideB=5376B;gcd4K=256;tiles=15220;dispatches=1;wgperdispatch=15220;useful=84%;exec_gflops=8488;weightGBps=178;actGBps=20
moe,moe_reg16x64_bt_hkab4_w32_gcd512,fp16,0,2048,9733472.490,6894.6477,191.5806,2899.0,2899.0,2899.0,121.49,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;strideB=5632B;gcd4K=512;tiles=15220;dispatches=1;wgperdispatch=15220;useful=84%;exec_gflops=8198;weightGBps=172;actGBps=19
moe,moe_reg16x64_bt_hkab4_w32_gcd1024,fp16,0,2048,11015282.044,6092.3419,169.2871,2899.0,2899.0,2899.0,119.06,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;strideB=5120B;gcd4K=1024;tiles=15220;dispatches=1;wgperdispatch=15220;useful=84%;exec_gflops=7244;weightGBps=152;actGBps=17
moe,moe_reg16x64_bt_hkab4_w32_gcd2048,fp16,0,2048,18966443.727,3538.2945,98.3181,2897.8,2897.0,2898.0,111.54,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;strideB=6144B;gcd4K=2048;tiles=15220;dispatches=1;wgperdispatch=15220;useful=84%;exec_gflops=4207;weightGBps=88;actGBps=10
moe,moe_reg64_bt_hka4_padab128,fp16,0,1,214600.940,152.6927,187.0486,2814.9,2813.0,2817.0,133.03,layer=moe.down;mode=grouped;tokens=1;rows=10;padrows=640;tile=64x64x64;wave=64;ai=32;strideB=1536B;gcd4K=512;tiles=400;dispatches=1;wgperdispatch=400;useful=2%;exec_gflops=9772;weightGBps=153;actGBps=34
moe,moe_reg64_bt_hka4_padab128,fp16,0,1,274126.240,119.5362,146.4318,2820.9,2819.0,2823.0,131.52,layer=moe.down;mode=per_expert;tokens=1;rows=10;padrows=640;tile=64x64x64;wave=64;ai=32;strideB=1536B;gcd4K=512;tiles=400;dispatches=10;wgperdispatch=40;useful=2%;exec_gflops=7650;weightGBps=120;actGBps=27
moe,moe_reg64_bt_hka4_padab128,fp16,0,512,11021639.911,1522.2069,186.4703,2842.4,2827.0,2856.0,125.37,layer=moe.down;mode=grouped;tokens=512;rows=5120;padrows=32768;tile=64x64x64;wave=64;ai=32;strideB=1536B;gcd4K=512;tiles=20480;dispatches=1;wgperdispatch=20480;useful=16%;exec_gflops=9742;weightGBps=152;actGBps=34
moe,moe_reg64_bt_hka4_padab128,fp16,0,512,16266724.300,1031.3826,126.3444,2867.1,2859.0,2875.0,112.04,layer=moe.down;mode=per_expert;tokens=512;rows=5120;padrows=32768;tile=64x64x64;wave=64;ai=32;strideB=1536B;gcd4K=512;tiles=20480;dispatches=512;wgperdispatch=40;useful=16%;exec_gflops=6601;weightGBps=103;actGBps=23
moe,moe_reg64_bt_hka4_padab128,fp16,0,2048,11037839.578,6079.8912,186.1967,2881.0,2876.0,2885.0,106.62,layer=moe.down;mode=grouped;tokens=2048;rows=20480;padrows=32768;tile=64x64x64;wave=64;ai=32;strideB=1536B;gcd4K=512;tiles=20480;dispatches=1;wgperdispatch=20480;useful=62%;exec_gflops=9728;weightGBps=152;actGBps=34
