op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
bank,spread,,0,32,4592461.700,0.0000,233.8053,2896.0,2896.0,2896.0,84.06,slabKB=4096;readMiB=1024;bufs=10;parts=16
bank,rand,,0,32,4601368.650,0.0000,233.3527,2896.2,2896.0,2897.0,83.90,slabKB=4096;readMiB=1024;bufs=10;parts=16
bank,seq,,0,48,4641542.950,0.0000,231.3330,2897.0,2897.0,2897.0,83.95,slabKB=4096;readMiB=1024;bufs=1;parts=16
bank,spread,,0,48,4583474.650,0.0000,234.2637,2893.0,2892.0,2893.0,83.45,slabKB=4096;readMiB=1024;bufs=14;parts=16
bank,rand,,0,48,4582090.000,0.0000,234.3345,2893.7,2893.0,2894.0,83.37,slabKB=4096;readMiB=1024;bufs=14;parts=16
bank,seq,,0,64,4623807.250,0.0000,232.2203,2894.3,2894.0,2895.0,83.31,slabKB=4096;readMiB=1024;bufs=1;parts=16
bank,spread,,0,64,4604406.400,0.0000,233.1988,2895.0,2895.0,2895.0,83.17,slabKB=4096;readMiB=1024;bufs=19;parts=16
bank,rand,,0,64,4591714.300,0.0000,233.8433,2895.7,2895.0,2896.0,83.16,slabKB=4096;readMiB=1024;bufs=19;parts=16
bank,memtype,,0,1,4535082.700,0.0000,236.7634,2818.4,2815.0,2822.0,133.30,type=0;heap=1;gotGiB=12;mapped=false;flags=DEVICE_LOCAL
bank,memtype,,0,12,4527390.050,0.0000,237.1657,2828.0,2825.0,2831.0,127.60,type=0;heap=1;gotGiB=12;mapped=false;flags=DEVICE_LOCAL
bank,memtype,,0,1,4529750.550,0.0000,237.0422,2818.4,2815.0,2822.0,134.94,type=2;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT
bank,memtype,,0,12,4527881.000,0.0000,237.1400,2828.0,2825.0,2831.0,129.31,type=2;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT
bank,memtype,,0,1,4541603.100,0.0000,236.4235,2818.8,2815.0,2822.0,134.89,type=3;heap=1;gotGiB=12;mapped=true;flags=DEVICE_LOCAL|HOST_VISIBLE|HOST_COHERENT
bank,memtype,,0,12,4542821.400,0.0000,236.3601,2828.3,2825.0,2832.0,129.29,type=3;heap=1;gotGiB=12;mapped=true;flags=DEVICE_LOCAL|HOST_VISIBLE|HOST_COHERENT
bank,memtype,,0,1,4528125.450,0.0000,237.1272,2817.0,2813.0,2821.0,134.95,type=5;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT|HOST_CACHED
bank,memtype,,0,12,4530071.150,0.0000,237.0254,2826.9,2824.0,2830.0,129.12,type=5;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT|HOST_CACHED
bank,memtype,,0,1,4526540.450,0.0000,237.2103,2818.3,2815.0,2822.0,133.87,type=7;heap=1;gotGiB=12;mapped=false;flags=DEVICE_LOCAL|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,12,4528211.650,0.0000,237.1227,2828.1,2825.0,2831.0,127.92,type=7;heap=1;gotGiB=12;mapped=false;flags=DEVICE_LOCAL|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,1,4523763.200,0.0000,237.3559,2817.9,2814.0,2822.0,134.83,type=8;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,12,4533377.450,0.0000,236.8525,2825.5,2822.0,2829.0,128.82,type=8;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,1,4529071.250,0.0000,237.0777,2816.6,2813.0,2820.0,134.98,type=9;heap=1;gotGiB=12;mapped=true;flags=DEVICE_LOCAL|HOST_VISIBLE|HOST_COHERENT|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,12,4540168.350,0.0000,236.4982,2826.3,2823.0,2830.0,129.36,type=9;heap=1;gotGiB=12;mapped=true;flags=DEVICE_LOCAL|HOST_VISIBLE|HOST_COHERENT|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,1,4525690.850,0.0000,237.2548,2817.8,2814.0,2821.0,135.44,type=10;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT|HOST_CACHED|DEVICE_COHERENT|DEVICE_UNCACHED
bank,memtype,,0,12,4525969.350,0.0000,237.2402,2827.4,2824.0,2831.0,129.90,type=10;heap=0;gotGiB=12;mapped=true;flags=HOST_VISIBLE|HOST_COHERENT|HOST_CACHED|DEVICE_COHERENT|DEVICE_UNCACHED
