depth,phase,label,n_per_pass,ms_per_token,us_each
64000,tg,head.head,1.0,2.3752,2375.2
64000,tg,hc.up,97.0,1.7707,18.3
64000,tg,dn.out,36.0,1.6269,45.2
64000,tg,attn.qkv,12.0,1.4337,119.5
64000,tg,hc.down,97.0,1.3501,13.9
64000,tg,attn.attn.split,12.0,0.9370,78.1
64000,tg,moe.shexp.up,48.0,0.7349,15.3
64000,tg,moe.router,48.0,0.7061,14.7
64000,tg,hc.cn,94.0,0.6776,7.2
64000,tg,dn.scan,36.0,0.6409,17.8
64000,tg,attn.out,12.0,0.6320,52.7
64000,tg,move,196.0,0.5519,2.8
64000,tg,moe.shexp.down,48.0,0.4662,9.7
64000,tg,attn.select,12.0,0.4064,33.9
64000,tg,attn.score,12.0,0.4032,33.6
64000,tg,moe.route,48.0,0.2761,5.8
64000,tg,ple.kv,1.0,0.2518,251.8
64000,tg,moe.combine,48.0,0.1574,3.3
64000,tg,dn.conv,36.0,0.1476,4.1
64000,tg,moe.perm.up,48.0,0.1360,2.8
64000,tg,dn.norm,36.0,0.1313,3.6
64000,tg,hc.down_reduce,97.0,0.1132,1.2
64000,tg,attn.attn.gather,12.0,0.1088,9.1
64000,tg,attn.attn.combine,12.0,0.0722,6.0
64000,tg,dn.qkv.sum,36.0,0.0674,1.9
64000,tg,moe.router.sum,48.0,0.0612,1.3
64000,tg,dn.out.sum,36.0,0.0558,1.5
64000,tg,attn.pack,12.0,0.0509,4.2
64000,tg,dn.hist,36.0,0.0500,1.4
64000,tg,attn.idx,12.0,0.0377,3.1
64000,tg,hc.norm,3.0,0.0238,7.9
64000,tg,attn.qkv.sum,12.0,0.0216,1.8
64000,tg,attn.out.sum,12.0,0.0214,1.8
64000,tg,ple.gate,1.0,0.0162,16.2
64000,tg,hc.combine,2.0,0.0074,3.7
64000,tg,ple.conv,1.0,0.0039,3.9
64000,tg,ple.hist,1.0,0.0011,1.1
