depth,phase,label,n_per_pass,ms_per_token,us_each
0,pp,moe.up,48.0,0.2841,12122.2
0,pp,moe.down,48.0,0.1341,5720.5
0,pp,dn.qkv,36.0,0.0748,4253.9
0,pp,hc.cn,94.0,0.0582,1268.0
0,pp,hc.up,97.0,0.0342,723.1
0,pp,attn.attn,12.0,0.0316,5401.0
0,pp,dn.scan,36.0,0.0297,1689.1
0,pp,moe.combine,48.0,0.0280,1192.9
0,pp,dn.out,36.0,0.0276,1569.9
0,pp,hc.down,97.0,0.0267,562.8
0,pp,attn.qkv,12.0,0.0223,3800.4
0,pp,move,196.0,0.0158,165.6
0,pp,attn.score,12.0,0.0139,2372.4
0,pp,dn.conv,36.0,0.0134,760.3
0,pp,moe.shexp.up,48.0,0.0121,515.7
0,pp,dn.norm,36.0,0.0103,584.0
0,pp,attn.out,12.0,0.0093,1594.9
0,pp,moe.shexp.down,48.0,0.0057,242.7
0,pp,moe.router,48.0,0.0040,168.7
0,pp,attn.pack,12.0,0.0028,474.8
0,pp,ple.kv,1.0,0.0019,3811.0
0,pp,attn.select,12.0,0.0015,255.6
0,pp,moe.perm.up,48.0,0.0014,61.7
0,pp,hc.combine,2.0,0.0013,1334.7
0,pp,attn.idx,12.0,0.0012,213.0
0,pp,head.head,1.0,0.0012,2504.6
0,pp,moe.route,48.0,0.0012,51.2
0,pp,ple.gate,1.0,0.0009,1777.8
0,pp,hc.norm,3.0,0.0008,567.0
0,pp,ple.conv,1.0,0.0007,1532.3
0,pp,attn.attn.gather,12.0,0.0001,18.8
0,pp,attn.attn.gathmask,12.0,0.0001,18.7
0,pp,dn.hist,36.0,0.0001,4.1
0,pp,ple.hist,1.0,0.0000,3.0
0,pp,hc.down_reduce,1.0,0.0000,1.2
0,tg,moe.up,48.0,5.2928,110.3
0,tg,dn.qkv,36.0,4.0676,113.0
0,tg,moe.down,48.0,2.5202,52.5
0,tg,head.head,1.0,2.3857,2385.8
0,tg,hc.up,97.0,1.7428,18.0
0,tg,dn.out,36.0,1.6136,44.8
0,tg,attn.qkv,12.0,1.4314,119.3
0,tg,hc.down,97.0,1.3438,13.9
0,tg,attn.attn.split,12.0,0.9857,82.1
0,tg,moe.shexp.up,48.0,0.7351,15.3
0,tg,moe.router,48.0,0.7128,14.9
0,tg,hc.cn,94.0,0.6730,7.2
0,tg,attn.out,12.0,0.6608,55.1
0,tg,dn.scan,36.0,0.6443,17.9
0,tg,move,196.0,0.5446,2.8
0,tg,moe.shexp.down,48.0,0.4682,9.8
0,tg,moe.route,48.0,0.2748,5.7
0,tg,ple.kv,1.0,0.2542,254.3
0,tg,dn.conv,36.0,0.1480,4.1
0,tg,moe.combine,48.0,0.1479,3.1
0,tg,moe.perm.up,48.0,0.1366,2.8
0,tg,dn.norm,36.0,0.1224,3.4
0,tg,hc.down_reduce,97.0,0.1104,1.1
0,tg,attn.score,12.0,0.0900,7.5
0,tg,attn.select,12.0,0.0878,7.3
0,tg,attn.attn.combine,12.0,0.0688,5.7
0,tg,dn.qkv.sum,36.0,0.0607,1.7
0,tg,moe.router.sum,48.0,0.0604,1.3
0,tg,dn.out.sum,36.0,0.0597,1.7
0,tg,attn.pack,12.0,0.0507,4.2
0,tg,dn.hist,36.0,0.0455,1.3
0,tg,attn.idx,12.0,0.0379,3.2
0,tg,hc.norm,3.0,0.0236,7.9
0,tg,attn.out.sum,12.0,0.0214,1.8
