depth,phase,tokens,ms,tok_s,ms_per_token,hc_ms,ple_ms,dn_ms,attn_ms,moe_ms,head_ms,move_ms,gather_ms,glue_ms,gpu_ms
128000,pp,4096,4552.5,899.72,1.111,0.120,0.003,0.165,0.407,0.355,0.001,0.017,0.039,0.003,1.068
128000,tg,16,510.5,31.34,31.907,3.971,0.286,6.849,5.542,10.396,2.414,0.559,1.268,0.229,30.018
