depth,phase,label,n_per_pass,ms_per_token,us_each
0,pp,moe.up,4.0,0.0249,12724.6
0,pp,moe.down,4.0,0.0113,5802.3
0,pp,dn.qkv,3.0,0.0062,4244.9
0,pp,hc.cn,6.0,0.0038,1280.2
0,pp,attn.attn,1.0,0.0033,6667.7
0,pp,hc.up,9.0,0.0029,651.1
0,pp,dn.scan,3.0,0.0025,1688.2
0,pp,moe.combine,4.0,0.0023,1192.3
0,pp,dn.out,3.0,0.0023,1576.5
0,pp,move,20.0,0.0022,228.8
0,pp,hc.down,9.0,0.0022,501.8
0,pp,attn.qkv,1.0,0.0019,3811.0
0,pp,ple.kv,1.0,0.0019,3793.8
0,pp,hc.combine,2.0,0.0013,1367.3
0,pp,head.head,1.0,0.0012,2532.9
0,pp,dn.conv,3.0,0.0011,758.1
0,pp,moe.shexp.up,4.0,0.0010,510.3
0,pp,hc.norm,3.0,0.0009,603.9
0,pp,ple.gate,1.0,0.0009,1801.4
0,pp,dn.norm,3.0,0.0009,582.1
0,pp,attn.out,1.0,0.0008,1605.2
0,pp,ple.conv,1.0,0.0007,1528.1
0,pp,moe.shexp.down,4.0,0.0005,245.8
0,pp,moe.router,4.0,0.0003,167.5
0,pp,attn.score,1.0,0.0002,470.4
0,pp,attn.pack,1.0,0.0002,463.4
0,pp,moe.perm.up,4.0,0.0001,61.6
0,pp,attn.select,1.0,0.0001,219.9
0,pp,moe.route,4.0,0.0001,52.3
0,pp,attn.attn.gather,1.0,0.0001,114.4
0,pp,attn.idx,1.0,0.0000,64.2
0,pp,dn.hist,3.0,0.0000,4.4
0,pp,ple.hist,1.0,0.0000,2.6
0,pp,hc.down_reduce,1.0,0.0000,1.2
0,tg,head.head,1.0,2.3708,2370.9
0,tg,moe.up,4.0,0.4442,111.1
0,tg,dn.qkv,3.0,0.3530,117.7
0,tg,ple.kv,1.0,0.2532,253.3
0,tg,moe.down,4.0,0.2080,52.0
0,tg,hc.up,9.0,0.1620,18.0
0,tg,dn.out,3.0,0.1435,47.9
0,tg,hc.down,9.0,0.1250,13.9
0,tg,attn.qkv,1.0,0.1168,116.9
0,tg,attn.attn.split,1.0,0.0813,81.5
0,tg,move,20.0,0.0698,3.5
0,tg,dn.scan,3.0,0.0640,21.4
0,tg,moe.router,4.0,0.0600,15.0
0,tg,moe.shexp.up,4.0,0.0595,14.9
0,tg,attn.out,1.0,0.0542,54.3
0,tg,hc.cn,6.0,0.0447,7.5
0,tg,moe.shexp.down,4.0,0.0387,9.7
0,tg,moe.route,4.0,0.0230,5.8
0,tg,hc.norm,3.0,0.0213,7.1
0,tg,ple.gate,1.0,0.0152,15.4
0,tg,dn.conv,3.0,0.0138,4.7
0,tg,moe.combine,4.0,0.0127,3.2
0,tg,moe.perm.up,4.0,0.0112,2.9
0,tg,hc.down_reduce,9.0,0.0105,1.2
0,tg,dn.norm,3.0,0.0095,3.2
0,tg,attn.score,1.0,0.0075,7.7
0,tg,hc.combine,2.0,0.0070,3.6
0,tg,attn.select,1.0,0.0070,7.2
0,tg,attn.attn.combine,1.0,0.0060,6.1
0,tg,dn.qkv.sum,3.0,0.0053,1.8
0,tg,moe.router.sum,4.0,0.0050,1.3
0,tg,dn.out.sum,3.0,0.0047,1.6
0,tg,attn.pack,1.0,0.0043,4.5
0,tg,dn.hist,3.0,0.0040,1.4
0,tg,ple.conv,1.0,0.0040,4.1
0,tg,attn.idx,1.0,0.0030,3.2
0,tg,attn.qkv.sum,1.0,0.0018,2.0
0,tg,attn.out.sum,1.0,0.0018,2.0
0,tg,ple.hist,1.0,0.0010,1.2
2048,pp,moe.up,4.0,0.0249,12726.1
2048,pp,moe.down,4.0,0.0112,5727.9
2048,pp,attn.attn,1.0,0.0064,13094.6
2048,pp,dn.qkv,3.0,0.0062,4247.9
2048,pp,hc.cn,6.0,0.0037,1268.4
2048,pp,hc.up,9.0,0.0029,651.6
2048,pp,dn.scan,3.0,0.0025,1699.6
2048,pp,moe.combine,4.0,0.0023,1191.3
2048,pp,dn.out,3.0,0.0023,1585.3
2048,pp,move,20.0,0.0023,232.9
2048,pp,hc.down,9.0,0.0022,510.4
2048,pp,attn.qkv,1.0,0.0019,3805.5
2048,pp,ple.kv,1.0,0.0019,3790.0
2048,pp,hc.combine,2.0,0.0013,1353.7
