tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,route,5.402,0.3,0.0,0.0
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,perm.up,2.762,0.1,0.0,0.0
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,up,1248.945,59.9,7388.2,64.9
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,down,486.398,23.3,9485.5,83.4
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,shexp.up,172.697,8.3,227.7,10.7
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,shexp.down,16.408,0.8,1198.2,74.9
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,combine,3.043,0.1,0.0,242.3
6,m2,m2/gemm,m2/m2,44,44,1408,44,1408,block,2023.686,97.1,,
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,router,87.733,4.2,239.5,30.4
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,route,5.395,0.3,0.0,0.0
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,perm.up,2.825,0.1,0.0,0.0
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,up,1318.980,63.3,7790.9,68.5
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,down,542.500,26.0,9471.0,83.2
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,shexp.up,173.962,8.4,301.4,10.6
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,shexp.down,16.293,0.8,1608.9,75.4
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,combine,3.045,0.1,0.0,322.8
8,m2,m2/gemm,m2/m2,49,49,1568,49,1568,block,2150.733,103.2,,
