depth,phase,tokens,ms,tok_s,ms_per_token,hc_ms,ple_ms,dn_ms,attn_ms,moe_ms,head_ms,move_ms,gather_ms,glue_ms,gpu_ms
0,pp,2048,1771.7,1155.92,0.865,0.121,0.003,0.155,0.083,0.470,0.001,0.016,0.009,0.003,0.851
0,tg,32,920.3,34.77,28.759,3.887,0.274,6.770,3.448,10.359,2.380,0.544,0.627,0.168,27.662
128000,pp,2048,1976.4,1036.22,0.965,0.121,0.003,0.157,0.175,0.465,0.001,0.016,0.021,0.004,0.939
128000,tg,32,966.1,33.12,30.189,3.922,0.280,6.804,4.647,10.396,2.394,0.551,0.751,0.119,28.994
