depth,phase,label,n_per_pass,ms_per_token,us_each
32000,tg,head.head,1.0,2.4591,2459.2
32000,tg,hc.cn,94.0,2.3272,24.8
32000,tg,attn.attn.split,12.0,2.3205,193.4
32000,tg,hc.up,97.0,1.7875,18.4
32000,tg,attn.qkv,12.0,1.5389,128.2
32000,tg,hc.down,97.0,1.3524,13.9
32000,tg,dn.scan,36.0,1.1744,32.6
32000,tg,move,196.0,1.1004,5.6
32000,tg,moe.shexp.up,48.0,0.7536,15.7
32000,tg,moe.router,48.0,0.7109,14.8
32000,tg,attn.select,12.0,0.6606,55.1
32000,tg,attn.out,12.0,0.6365,53.0
32000,tg,moe.shexp.down,48.0,0.4818,10.0
32000,tg,attn.score,12.0,0.3716,31.0
32000,tg,ple.kv,1.0,0.3352,335.3
32000,tg,moe.route,48.0,0.2865,6.0
32000,tg,dn.conv,36.0,0.1938,5.4
32000,tg,moe.combine,48.0,0.1522,3.2
32000,tg,moe.perm.up,48.0,0.1416,3.0
32000,tg,dn.norm,36.0,0.1314,3.7
32000,tg,hc.down_reduce,97.0,0.1273,1.3
32000,tg,attn.pack,12.0,0.0949,7.9
32000,tg,moe.router.sum,48.0,0.0676,1.4
32000,tg,attn.attn.combine,12.0,0.0673,5.6
32000,tg,dn.qkv.sum,36.0,0.0645,1.8
32000,tg,dn.out.sum,36.0,0.0606,1.7
32000,tg,attn.expand,12.0,0.0579,4.8
32000,tg,dn.hist,36.0,0.0515,1.4
32000,tg,attn.idx,12.0,0.0393,3.3
32000,tg,hc.norm,3.0,0.0256,8.6
32000,tg,attn.out.sum,12.0,0.0219,1.8
32000,tg,attn.qkv.sum,12.0,0.0192,1.6
32000,tg,ple.gate,1.0,0.0160,16.1
32000,tg,hc.combine,2.0,0.0104,5.2
32000,tg,ple.conv,1.0,0.0039,3.9
32000,tg,ple.hist,1.0,0.0011,1.2
64000,pp,attn.attn,12.0,0.3547,60534.7
64000,pp,moe.up,48.0,0.2735,11670.4
64000,pp,moe.down,48.0,0.1291,5507.2
64000,pp,attn.select,12.0,0.1129,19264.1
64000,pp,dn.qkv,36.0,0.0755,4293.4
64000,pp,hc.cn,94.0,0.0580,1264.3
64000,pp,attn.expand,12.0,0.0460,7854.7
64000,pp,attn.score,12.0,0.0396,6754.1
64000,pp,hc.up,97.0,0.0344,725.7
64000,pp,dn.scan,36.0,0.0298,1697.9
64000,pp,dn.out,36.0,0.0282,1602.2
64000,pp,moe.combine,48.0,0.0279,1191.8
64000,pp,hc.down,97.0,0.0266,560.8
64000,pp,attn.qkv,12.0,0.0224,3817.7
64000,pp,move,196.0,0.0159,166.2
64000,pp,dn.conv,36.0,0.0134,764.5
64000,pp,moe.shexp.up,48.0,0.0122,521.5
64000,pp,dn.norm,36.0,0.0103,583.9
64000,pp,attn.out,12.0,0.0094,1602.2
64000,pp,moe.shexp.down,48.0,0.0059,251.8
64000,pp,moe.router,48.0,0.0040,170.1
64000,pp,attn.pack,12.0,0.0031,529.4
64000,pp,ple.kv,1.0,0.0018,3717.3
64000,pp,moe.perm.up,48.0,0.0015,62.1
64000,pp,hc.combine,2.0,0.0013,1354.4
64000,pp,head.head,1.0,0.0012,2534.7
64000,pp,moe.route,48.0,0.0012,51.1
64000,pp,ple.gate,1.0,0.0009,1797.0
64000,pp,hc.norm,3.0,0.0008,528.0
64000,pp,ple.conv,1.0,0.0008,1547.7
64000,pp,attn.idx,12.0,0.0002,40.1
64000,pp,dn.hist,36.0,0.0001,4.9
64000,pp,ple.hist,1.0,0.0000,2.7
64000,pp,hc.down_reduce,1.0,0.0000,1.3
64000,tg,moe.up,48.0,5.5599,115.8
64000,tg,dn.qkv,36.0,4.4315,123.1
64000,tg,attn.attn.split,12.0,2.6774,223.1
64000,tg,moe.down,48.0,2.5775,53.7
64000,tg,dn.out,36.0,2.4811,68.9
64000,tg,hc.cn,94.0,2.3617,25.1
64000,tg,head.head,1.0,2.3579,2357.9
64000,tg,hc.up,97.0,1.8421,19.0
64000,tg,attn.qkv,12.0,1.5686,130.7
64000,tg,hc.down,97.0,1.3818,14.2
64000,tg,dn.scan,36.0,1.1895,33.0
64000,tg,attn.select,12.0,1.1779,98.2
64000,tg,move,196.0,1.1356,5.8
64000,tg,moe.shexp.up,48.0,0.7640,15.9
64000,tg,moe.router,48.0,0.7212,15.0
64000,tg,attn.out,12.0,0.6279,52.3
64000,tg,attn.score,12.0,0.6011,50.1
64000,tg,moe.shexp.down,48.0,0.4889,10.2
64000,tg,moe.route,48.0,0.2951,6.1
64000,tg,ple.kv,1.0,0.2828,282.8
64000,tg,dn.conv,36.0,0.1975,5.5
64000,tg,moe.combine,48.0,0.1537,3.2
64000,tg,moe.perm.up,48.0,0.1452,3.0
64000,tg,dn.norm,36.0,0.1361,3.8
64000,tg,hc.down_reduce,97.0,0.1310,1.4
64000,tg,attn.pack,12.0,0.0953,7.9
64000,tg,attn.expand,12.0,0.0734,6.1
64000,tg,moe.router.sum,48.0,0.0699,1.5
64000,tg,attn.attn.combine,12.0,0.0698,5.8
64000,tg,dn.qkv.sum,36.0,0.0668,1.9
64000,tg,dn.out.sum,36.0,0.0597,1.7
64000,tg,dn.hist,36.0,0.0576,1.6
64000,tg,attn.idx,12.0,0.0394,3.3
64000,tg,hc.norm,3.0,0.0323,10.8
64000,tg,attn.out.sum,12.0,0.0224,1.9
64000,tg,attn.qkv.sum,12.0,0.0196,1.6
64000,tg,ple.gate,1.0,0.0160,16.0
64000,tg,hc.combine,2.0,0.0114,5.7
64000,tg,ple.conv,1.0,0.0040,4.1
64000,tg,ple.hist,1.0,0.0011,1.2
96000,pp,attn.attn,12.0,0.5198,88705.7
96000,pp,moe.up,48.0,0.2791,11907.4
96000,pp,attn.select,12.0,0.1730,29531.0
96000,pp,moe.down,48.0,0.1318,5625.6
96000,pp,dn.qkv,36.0,0.0755,4292.9
96000,pp,hc.cn,94.0,0.0580,1264.2
96000,pp,attn.score,12.0,0.0575,9813.2
96000,pp,attn.expand,12.0,0.0483,8251.4
96000,pp,hc.up,97.0,0.0343,725.1
96000,pp,dn.scan,36.0,0.0297,1691.0
96000,pp,moe.combine,48.0,0.0280,1193.1
96000,pp,dn.out,36.0,0.0279,1588.9
96000,pp,hc.down,97.0,0.0265,559.5
96000,pp,attn.qkv,12.0,0.0224,3816.2
96000,pp,move,196.0,0.0159,166.3
96000,pp,dn.conv,36.0,0.0134,762.9
96000,pp,moe.shexp.up,48.0,0.0121,517.9
96000,pp,dn.norm,36.0,0.0103,583.3
96000,pp,attn.out,12.0,0.0094,1601.2
96000,pp,moe.shexp.down,48.0,0.0059,250.3
96000,pp,moe.router,48.0,0.0040,169.3
96000,pp,attn.pack,12.0,0.0031,522.3
96000,pp,ple.kv,1.0,0.0018,3769.8
96000,pp,moe.perm.up,48.0,0.0015,61.9
96000,pp,hc.combine,2.0,0.0013,1346.1
96000,pp,head.head,1.0,0.0012,2529.6
96000,pp,moe.route,48.0,0.0012,51.0
96000,pp,ple.gate,1.0,0.0009,1810.4
96000,pp,hc.norm,3.0,0.0008,532.2
96000,pp,ple.conv,1.0,0.0007,1530.3
96000,pp,attn.idx,12.0,0.0002,40.4
96000,pp,dn.hist,36.0,0.0001,4.8
96000,pp,ple.hist,1.0,0.0000,2.6
96000,pp,hc.down_reduce,1.0,0.0000,1.3
96000,tg,moe.up,48.0,5.4891,114.4
96000,tg,dn.qkv,36.0,4.4112,122.5
96000,tg,attn.attn.split,12.0,3.0915,257.6
96000,tg,moe.down,48.0,2.5450,53.0
96000,tg,dn.out,36.0,2.4773,68.8
96000,tg,head.head,1.0,2.4091,2409.2
96000,tg,hc.cn,94.0,2.3563,25.1
96000,tg,hc.up,97.0,1.8386,19.0
96000,tg,attn.select,12.0,1.6875,140.6
96000,tg,attn.qkv,12.0,1.5411,128.4
96000,tg,hc.down,97.0,1.3773,14.2
