depth,phase,tokens,ms,tok_s,ms_per_token,hc_ms,ple_ms,dn_ms,attn_ms,moe_ms,head_ms,move_ms,gather_ms,glue_ms,gpu_ms
0,pp,2048,1773.7,1154.67,0.866,0.121,0.003,0.155,0.083,0.470,0.001,0.016,0.010,0.003,0.850
0,tg,16,456.5,35.05,28.534,3.924,0.285,6.794,3.451,10.352,2.383,0.549,0.378,0.122,27.739
64000,pp,2048,1953.4,1048.43,0.954,0.121,0.003,0.157,0.155,0.454,0.001,0.016,0.042,0.003,0.907
64000,tg,16,484.3,33.04,30.267,3.943,0.273,6.795,4.125,10.365,2.375,0.552,1.267,0.196,28.429
