tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,router,14.206,0.7,184.9,185.3
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,router.sum,1.013,0.0,0.0,0.0
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,route,5.374,0.3,0.0,0.0
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,perm.up,2.399,0.1,0.0,0.0
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,up,253.591,12.2,4134.9,72.7
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,down,95.130,4.6,5511.3,129.2
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,shexp.up,23.892,1.1,274.3,145.7
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,shexp.down,11.268,0.5,290.8,154.5
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,combine,2.840,0.1,0.0,43.3
1,m1,m1/k40,v64w4/v32w4,10,10,160,10,160,block,409.713,19.7,,
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,router,15.408,0.7,170.5,170.8
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,router.sum,0.941,0.0,0.0,0.0
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,route,5.357,0.3,0.0,0.0
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,perm.up,2.514,0.1,0.0,0.0
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,perm.down,2.451,0.1,0.0,0.0
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,up,298.296,14.3,7030.4,61.8
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,down,96.948,4.7,10815.9,126.7
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,shexp.up,25.275,1.2,259.3,137.7
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,shexp.down,15.584,0.7,210.3,111.7
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,combine,2.832,0.1,0.0,43.4
1,m1,m2/k40,v64w4/v32w4,10,20,320,10,320,block,465.606,22.3,,
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,router,15.376,0.7,170.8,171.2
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,router.sum,0.926,0.0,0.0,0.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,route,5.339,0.3,0.0,0.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,perm.up,2.669,0.1,0.0,0.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,perm.down,2.481,0.1,0.0,0.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,up,471.077,22.6,8903.6,39.1
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,down,108.538,5.2,19321.8,113.2
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,shexp.up,44.721,2.1,146.5,77.9
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,shexp.down,21.758,1.0,150.6,80.0
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,combine,2.810,0.1,0.0,43.7
1,m1,m4/k40,v64w4/v32w4,10,40,640,10,640,block,675.695,32.4,,
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,router,14.389,0.7,182.5,182.9
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,router.sum,0.926,0.0,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,route,5.337,0.3,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,perm.up,2.491,0.1,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,perm.down,2.429,0.1,0.0,0.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,up,280.903,13.5,7465.8,65.6
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,down,104.322,5.0,10051.3,117.8
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,shexp.up,24.871,1.2,263.5,140.0
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,shexp.down,15.418,0.7,212.5,112.9
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,combine,2.840,0.1,0.0,43.3
1,m1,w2m1/k40,v64w4/v32w4,10,20,320,10,320,block,453.926,21.8,,
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,router,15.478,0.7,169.7,170.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,router.sum,0.943,0.0,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,route,5.334,0.3,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,perm.up,2.669,0.1,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,perm.down,2.469,0.1,0.0,0.0
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,up,469.090,22.5,8941.4,39.3
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,down,121.733,5.8,17227.5,100.9
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,shexp.up,44.015,2.1,148.9,79.1
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,shexp.down,21.635,1.0,151.5,80.5
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,combine,2.810,0.1,0.0,43.7
1,m1,w4m1/k40,v64w4/v32w4,10,40,640,10,640,block,686.176,32.9,,
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,router,14.532,0.7,180.7,181.1
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,router.sum,0.941,0.0,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,route,5.332,0.3,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.up,2.436,0.1,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.down,2.486,0.1,0.0,0.0
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,up,293.622,14.1,7142.4,62.8
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,down,90.939,4.4,11530.5,135.1
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.up,25.067,1.2,261.4,138.9
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.down,15.396,0.7,212.8,113.1
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,combine,2.832,0.1,0.0,43.4
1,m2,m1/k40,v64w4/v32w4,10,10,320,20,320,block,453.583,21.8,,
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,router,14.409,0.7,182.3,182.6
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.951,0.0,0.0,0.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,route,5.319,0.3,0.0,0.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.446,0.1,0.0,0.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,up,290.529,13.9,7218.4,63.4
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,down,91.355,4.4,11478.0,134.5
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.876,1.2,263.5,140.0
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.428,0.7,212.4,112.8
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,combine,2.805,0.1,0.0,43.8
1,m2,m2/k40,v64w4/v32w4,10,10,320,10,320,block,448.118,21.5,,
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,router,15.661,0.8,167.7,168.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.923,0.0,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,route,5.329,0.3,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.561,0.1,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.466,0.1,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,up,505.805,24.3,8292.3,36.4
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,down,111.769,5.4,18763.3,109.9
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,45.102,2.2,145.3,77.2
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.818,1.0,150.2,79.8
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,combine,2.807,0.1,0.0,43.8
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,block,714.241,34.3,,
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router,14.316,0.7,183.5,183.8
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.943,0.0,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,route,5.335,0.3,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.471,0.1,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,up,292.522,14.0,7169.2,63.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,down,102.724,4.9,10207.7,119.6
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.931,1.2,262.9,139.6
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.639,0.8,209.5,111.3
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,combine,2.827,0.1,0.0,43.5
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,block,461.708,22.2,,
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router,15.561,0.7,168.8,169.1
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.936,0.0,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,route,5.332,0.3,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.541,0.1,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.474,0.1,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,up,500.555,24.0,8379.3,36.8
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,down,121.688,5.8,17233.8,101.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.514,2.1,150.6,80.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.580,1.0,151.8,80.7
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,combine,2.817,0.1,0.0,43.6
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,block,716.998,34.4,,
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,router,15.401,0.7,170.5,170.9
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,router.sum,0.921,0.0,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,route,5.332,0.3,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.up,2.494,0.1,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.down,2.639,0.1,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,up,395.147,19.0,10614.5,46.6
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,down,123.744,5.9,16947.5,99.3
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.up,43.790,2.1,149.7,79.5
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.down,21.891,1.1,149.7,79.5
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,combine,2.815,0.1,0.0,43.7
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,block,614.174,29.5,,
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,router,15.463,0.7,169.9,170.2
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.948,0.0,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,route,5.344,0.3,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.484,0.1,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.524,0.1,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,up,393.937,18.9,10647.1,46.8
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,down,111.007,5.3,18892.1,110.7
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,43.670,2.1,150.1,79.7
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.730,1.0,150.8,80.1
