depth,phase,label,n_per_pass,ms_per_token,us_each
64000,tg,moe.down,48.0,2.5419,53.0
64000,tg,head.head,1.0,2.4047,2404.8
64000,tg,hc.up,97.0,1.7524,18.1
64000,tg,dn.out,36.0,1.6217,45.0
64000,tg,attn.attn.split,12.0,1.5382,128.2
64000,tg,attn.qkv,12.0,1.4402,120.0
64000,tg,hc.down,97.0,1.3643,14.1
64000,tg,moe.shexp.up,48.0,0.7483,15.6
64000,tg,moe.router,48.0,0.7139,14.9
64000,tg,hc.cn,94.0,0.6848,7.3
64000,tg,attn.out,12.0,0.6489,54.1
64000,tg,dn.scan,36.0,0.6468,18.0
64000,tg,move,196.0,0.5573,2.8
64000,tg,moe.shexp.down,48.0,0.4709,9.8
64000,tg,attn.select,12.0,0.4051,33.8
64000,tg,attn.score,12.0,0.4022,33.5
64000,tg,moe.route,48.0,0.2771,5.8
64000,tg,ple.kv,1.0,0.2694,269.4
64000,tg,moe.combine,48.0,0.1596,3.3
64000,tg,dn.conv,36.0,0.1479,4.1
64000,tg,moe.perm.up,48.0,0.1404,2.9
64000,tg,dn.norm,36.0,0.1318,3.7
64000,tg,hc.down_reduce,97.0,0.1121,1.2
64000,tg,attn.attn.gather,12.0,0.1077,9.0
64000,tg,attn.attn.gathmask,12.0,0.0734,6.1
64000,tg,attn.attn.combine,12.0,0.0717,6.0
64000,tg,moe.router.sum,48.0,0.0654,1.4
64000,tg,dn.out.sum,36.0,0.0642,1.8
64000,tg,dn.qkv.sum,36.0,0.0624,1.7
64000,tg,attn.pack,12.0,0.0508,4.2
64000,tg,dn.hist,36.0,0.0444,1.2
64000,tg,attn.idx,12.0,0.0382,3.2
64000,tg,hc.norm,3.0,0.0240,8.0
64000,tg,attn.out.sum,12.0,0.0221,1.8
64000,tg,attn.qkv.sum,12.0,0.0194,1.6
64000,tg,ple.gate,1.0,0.0165,16.5
64000,tg,hc.combine,2.0,0.0091,4.6
64000,tg,ple.conv,1.0,0.0042,4.2
64000,tg,ple.hist,1.0,0.0011,1.2
128000,pp,attn.attn,12.0,0.3021,51562.1
128000,pp,moe.up,48.0,0.2783,11875.6
128000,pp,moe.down,48.0,0.1310,5589.6
128000,pp,dn.qkv,36.0,0.0751,4269.7
128000,pp,hc.cn,94.0,0.0585,1274.0
128000,pp,hc.up,97.0,0.0344,725.9
128000,pp,dn.scan,36.0,0.0299,1700.6
128000,pp,moe.combine,48.0,0.0281,1197.6
128000,pp,dn.out,36.0,0.0278,1578.7
128000,pp,attn.score,12.0,0.0271,4626.1
128000,pp,hc.down,97.0,0.0268,565.0
128000,pp,attn.qkv,12.0,0.0225,3831.9
128000,pp,attn.select,12.0,0.0173,2954.7
128000,pp,move,196.0,0.0159,166.0
128000,pp,dn.conv,36.0,0.0134,762.7
128000,pp,moe.shexp.up,48.0,0.0122,518.7
128000,pp,dn.norm,36.0,0.0103,583.7
128000,pp,attn.out,12.0,0.0094,1607.3
128000,pp,attn.attn.gathmask,12.0,0.0088,1500.5
128000,pp,moe.shexp.down,48.0,0.0058,245.4
128000,pp,moe.router,48.0,0.0040,168.8
128000,pp,attn.pack,12.0,0.0028,473.8
128000,pp,ple.kv,1.0,0.0018,3785.8
128000,pp,moe.perm.up,48.0,0.0015,62.1
128000,pp,hc.combine,2.0,0.0013,1365.4
128000,pp,head.head,1.0,0.0012,2535.7
128000,pp,moe.route,48.0,0.0012,51.1
128000,pp,attn.attn.gather,12.0,0.0011,194.7
128000,pp,ple.gate,1.0,0.0009,1796.8
128000,pp,hc.norm,3.0,0.0008,535.0
128000,pp,ple.conv,1.0,0.0007,1528.4
128000,pp,attn.idx,12.0,0.0002,40.5
128000,pp,dn.hist,36.0,0.0001,4.1
128000,pp,ple.hist,1.0,0.0000,2.6
128000,pp,hc.down_reduce,1.0,0.0000,1.4
128000,tg,moe.up,48.0,5.3391,111.2
128000,tg,dn.qkv,36.0,4.1082,114.1
128000,tg,moe.down,48.0,2.5346,52.8
128000,tg,head.head,1.0,2.4730,2473.0
128000,tg,hc.up,97.0,1.7577,18.1
128000,tg,dn.out,36.0,1.6320,45.3
128000,tg,attn.attn.split,12.0,1.5386,128.2
128000,tg,attn.qkv,12.0,1.4432,120.3
128000,tg,hc.down,97.0,1.3631,14.1
128000,tg,moe.shexp.up,48.0,0.7408,15.4
128000,tg,attn.score,12.0,0.7288,60.7
128000,tg,moe.router,48.0,0.7144,14.9
128000,tg,hc.cn,94.0,0.6879,7.3
128000,tg,attn.select,12.0,0.6858,57.2
128000,tg,dn.scan,36.0,0.6501,18.1
128000,tg,attn.out,12.0,0.6324,52.7
128000,tg,move,196.0,0.5536,2.8
128000,tg,moe.shexp.down,48.0,0.4700,9.8
128000,tg,moe.route,48.0,0.2757,5.7
128000,tg,ple.kv,1.0,0.2624,262.5
128000,tg,moe.combine,48.0,0.1577,3.3
128000,tg,dn.conv,36.0,0.1487,4.1
128000,tg,attn.attn.gather,12.0,0.1476,12.3
128000,tg,moe.perm.up,48.0,0.1400,2.9
128000,tg,dn.norm,36.0,0.1328,3.7
128000,tg,hc.down_reduce,97.0,0.1120,1.2
128000,tg,attn.attn.gathmask,12.0,0.0754,6.3
128000,tg,attn.attn.combine,12.0,0.0719,6.0
