chunk,tokens,nll,ppl,stderr,seconds
135,138105,1.446577,4.2485,0.0252,2.74
136,139128,1.444718,4.2407,0.0251,2.74
137,140151,1.441995,4.2291,0.0249,2.72
138,141174,1.439235,4.2175,0.0247,2.74
139,142197,1.442460,4.2311,0.0247,2.72
140,143220,1.446846,4.2497,0.0248,2.71
141,144243,1.443250,4.2344,0.0246,2.73
142,145266,1.436652,4.2066,0.0243,2.70
143,146289,1.431758,4.1861,0.0241,2.71
144,147312,1.433611,4.1938,0.0240,2.72
145,148335,1.433159,4.1919,0.0239,2.72
