tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,v64w4,v16w4/k40,v16/v32w4,10,10,160,10,160,up,98.526,4.7,10642.6,187.1
1,v64w4,v16w4/k40,v16/v32w4,10,10,160,10,160,down,57.148,2.7,9174.2,215.0
1,v64w4,v16w4/k40,v16/v32w4,10,10,160,10,160,shexp.up,30.705,1.5,213.4,60.0
1,v64w4,v16w4/k40,v16/v32w4,10,10,160,10,160,shexp.down,8.813,0.4,371.8,139.4
1,v64w4,v16w4/k40,v16/v32w4,10,10,160,10,160,combine,2.950,0.1,0.0,41.7
1,v64w4,v16w4/k40,v16/v32w4,10,10,160,10,160,block,220.281,10.6,,
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,router,13.617,0.7,192.9,193.3
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,router.sum,0.923,0.0,0.0,0.0
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,route,5.365,0.3,0.0,0.0
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,perm.up,2.434,0.1,0.0,0.0
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,up,99.608,4.8,10527.0,185.0
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,down,57.573,2.8,9106.5,213.4
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,shexp.up,23.303,1.1,281.2,79.1
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,shexp.down,8.593,0.4,381.3,143.0
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,combine,2.925,0.1,0.0,42.0
1,v64w4,v16w4/k40,v32/v32w4,10,10,160,10,160,block,214.341,10.3,,
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,router,13.567,0.7,193.6,194.0
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,router.sum,0.931,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,route,5.397,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,perm.up,2.431,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,up,98.549,4.7,10640.1,187.0
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,down,56.819,2.7,9227.3,216.3
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,shexp.up,27.940,1.3,234.6,66.0
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,shexp.down,8.458,0.4,387.4,145.3
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,combine,2.932,0.1,0.0,41.9
1,v64w4,v16w4/k40,v64/v32w4,10,10,160,10,160,block,217.024,10.4,,
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,router,13.417,0.6,195.8,196.1
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,router.sum,0.906,0.0,0.0,0.0
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,route,5.382,0.3,0.0,0.0
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,perm.up,2.424,0.1,0.0,0.0
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,up,98.907,4.7,10601.6,186.4
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,down,57.132,2.7,9176.8,215.1
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,shexp.up,25.287,1.2,259.2,72.9
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,shexp.down,8.498,0.4,385.6,144.6
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,combine,2.910,0.1,0.0,42.2
1,v64w4,v16w4/k40,v16w4/v32w4,10,10,160,10,160,block,214.863,10.3,,
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,router,13.377,0.6,196.3,196.7
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,router.sum,0.908,0.0,0.0,0.0
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,route,5.382,0.3,0.0,0.0
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,perm.up,2.431,0.1,0.0,0.0
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,up,98.654,4.7,10628.8,186.8
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,down,56.867,2.7,9219.5,216.1
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,shexp.up,17.835,0.9,367.5,103.3
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,shexp.down,8.483,0.4,386.3,144.9
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,combine,2.907,0.1,0.0,42.3
1,v64w4,v16w4/k40,v32w4/v32w4,10,10,160,10,160,block,206.844,9.9,,
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,router,13.387,0.6,196.2,196.6
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,router.sum,0.923,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,route,5.375,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,perm.up,2.431,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,up,98.714,4.7,10622.4,186.7
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,down,56.977,2.7,9201.7,215.7
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,shexp.up,13.863,0.7,472.7,133.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,shexp.down,8.480,0.4,386.4,144.9
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,combine,2.925,0.1,0.0,42.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,block,203.075,9.7,,
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,router,13.602,0.7,193.1,193.5
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,router.sum,0.931,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,route,5.372,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,perm.up,2.421,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,up,98.802,4.7,10612.9,186.6
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,down,57.143,2.7,9175.0,215.0
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,shexp.up,13.921,0.7,470.8,132.4
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,shexp.down,9.214,0.4,355.6,133.4
