depth,phase,tokens,ms,tok_s,ms_per_token,hc_ms,ple_ms,dn_ms,attn_ms,moe_ms,head_ms,move_ms,gather_ms,glue_ms,gpu_ms
0,pp,2048,1771.5,1156.10,0.865,0.121,0.003,0.155,0.083,0.470,0.001,0.016,0.009,0.004,0.851
0,tg,16,465.6,34.37,29.099,3.933,0.276,6.798,3.459,10.328,2.398,0.545,0.938,0.129,27.739
64000,pp,2048,1951.4,1049.48,0.953,0.121,0.003,0.157,0.155,0.453,0.001,0.016,0.042,0.004,0.906
64000,tg,16,484.9,33.00,30.306,3.941,0.275,6.795,4.120,10.359,2.378,0.550,1.272,0.222,28.417
