op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemv,subgroup,fp32,0,512,5312.050,98.6979,197.3957,2833.0,2833.0,2833.0,135.78,
gemv,subgroup,fp16,0,512,2915.500,179.8278,179.8278,2832.0,2832.0,2832.0,135.50,
gemv,subgroup,q8,32,512,2775.250,188.9156,100.3614,2831.0,2831.0,2831.0,135.31,
gemv,subgroup,q4,32,512,2628.950,199.4287,56.0893,2828.0,2828.0,2828.0,135.06,
gemv,subgroup,q8,64,512,2773.250,189.0518,97.4799,2828.0,2828.0,2828.0,134.84,
gemv,subgroup,q4,64,512,2643.000,198.3685,52.6916,2827.0,2827.0,2827.0,134.78,
gemv,subgroup,q8,128,512,2779.250,188.6437,95.7956,2827.0,2827.0,2827.0,134.67,
gemv,subgroup,q4,128,512,2639.000,198.6692,51.2194,2826.0,2826.0,2826.0,134.56,
gemv,subgroup,q8,256,512,2771.250,189.1883,95.3332,2826.0,2826.0,2826.0,134.42,
gemv,subgroup,q4,256,512,2641.000,198.5187,50.4051,2825.0,2825.0,2825.0,134.35,
gemv,subgroup,q8,512,512,2765.250,189.5988,95.1697,2825.0,2825.0,2825.0,134.24,
gemv,subgroup,q4,512,512,2639.000,198.6692,50.0553,2824.0,2824.0,2824.0,134.19,
gemv,subgroup,fp32,0,1024,10880.650,192.7414,385.4829,2821.0,2821.0,2821.0,134.40,
gemv,subgroup,fp16,0,1024,10894.700,192.4929,192.4929,2814.0,2814.0,2814.0,134.53,
gemv,subgroup,q8,32,1024,6275.900,334.1596,177.5223,2814.0,2814.0,2814.0,135.02,
gemv,subgroup,q4,32,1024,5564.550,376.8772,105.9967,2814.0,2814.0,2814.0,135.26,
gemv,subgroup,q8,64,1024,6233.800,336.4163,173.4647,2813.0,2813.0,2813.0,135.03,
gemv,subgroup,q4,64,1024,5586.600,375.3897,99.7129,2813.0,2813.0,2813.0,135.21,
gemv,subgroup,q8,128,1024,6233.800,336.4163,170.8364,2813.0,2813.0,2813.0,135.42,
gemv,subgroup,q4,128,1024,5554.550,377.5557,97.3386,2814.0,2814.0,2814.0,135.61,
gemv,subgroup,q8,256,1024,6257.850,335.1234,168.8708,2814.0,2814.0,2814.0,135.65,
gemv,subgroup,q4,256,1024,5586.600,375.3897,95.3138,2814.0,2814.0,2814.0,136.02,
gemv,subgroup,q8,512,1024,6299.950,332.8839,167.0921,2813.0,2813.0,2813.0,135.54,
gemv,subgroup,q4,512,1024,5516.450,380.1633,95.7833,2814.0,2814.0,2814.0,135.73,
gemv,subgroup,q8,1024,1024,6237.850,336.1979,168.4273,2814.0,2814.0,2814.0,135.67,
gemv,subgroup,q4,1024,1024,5570.550,376.4713,94.4855,2814.0,2814.0,2814.0,135.94,
gemv,subgroup,fp32,0,2048,29550.100,283.8775,567.7550,2813.0,2813.0,2813.0,135.60,
gemv,subgroup,fp16,0,2048,26141.650,320.8905,320.8905,2813.0,2813.0,2813.0,135.87,
gemv,subgroup,q8,32,2048,29626.250,283.1478,150.4223,2813.0,2813.0,2813.0,135.78,
gemv,subgroup,q4,32,2048,20971.800,399.9947,112.4985,2814.0,2814.0,2814.0,135.97,
gemv,subgroup,q8,64,2048,30249.450,277.3144,142.9902,2813.0,2813.0,2813.0,135.16,
gemv,subgroup,q4,64,2048,21019.900,399.0793,106.0055,2813.0,2813.0,2813.0,135.89,
gemv,subgroup,q8,128,2048,29754.500,281.9274,143.1662,2814.0,2814.0,2814.0,135.73,
gemv,subgroup,q4,128,2048,20809.500,403.1143,103.9279,2814.0,2814.0,2814.0,136.14,
gemv,subgroup,q8,256,2048,29766.550,281.8132,142.0075,2814.0,2814.0,2814.0,136.56,
gemv,subgroup,q4,256,2048,20703.300,405.1822,102.8783,2813.0,2813.0,2813.0,135.75,
gemv,subgroup,q8,512,2048,29524.050,284.1280,142.6189,2813.0,2813.0,2813.0,135.97,
gemv,subgroup,q4,512,2048,20681.250,405.6142,102.1958,2814.0,2814.0,2814.0,135.43,
gemv,subgroup,q8,1024,2048,29628.250,283.1287,141.8408,2814.0,2814.0,2814.0,136.38,
gemv,subgroup,q4,1024,2048,20673.250,405.7711,101.8390,2814.0,2814.0,2814.0,136.04,
gemv,subgroup,fp32,0,4096,454243.050,73.8689,147.7378,2813.4,2813.0,2814.0,135.04,
gemv,subgroup,fp16,0,4096,82434.600,407.0431,407.0431,2814.0,2814.0,2814.0,135.88,
gemv,subgroup,q8,32,4096,95022.500,353.1209,187.5955,2814.0,2814.0,2814.0,136.14,
gemv,subgroup,q4,32,4096,83929.450,399.7933,112.4419,2813.0,2813.0,2813.0,136.39,
gemv,subgroup,q8,64,4096,87029.350,385.5531,198.8008,2814.0,2814.0,2814.0,136.57,
gemv,subgroup,q4,64,4096,84807.100,395.6559,105.0961,2813.0,2813.0,2813.0,136.68,
gemv,subgroup,q8,128,4096,85718.850,391.4475,198.7819,2814.0,2814.0,2814.0,136.27,
gemv,subgroup,q4,128,4096,84833.150,395.5344,101.9737,2814.0,2814.0,2814.0,136.03,
gemv,subgroup,q8,256,4096,89099.250,376.5961,189.7691,2813.0,2813.0,2813.0,135.74,
gemv,subgroup,q4,256,4096,84546.600,396.8750,100.7690,2814.0,2814.0,2814.0,135.84,
gemv,subgroup,q8,512,4096,88103.350,380.8531,191.1704,2813.0,2813.0,2813.0,136.57,
gemv,subgroup,q4,512,4096,84714.950,396.0863,99.7952,2813.0,2813.0,2813.0,135.91,
gemv,subgroup,q8,1024,4096,88191.550,380.4722,190.6076,2813.5,2813.0,2814.0,136.61,
gemv,subgroup,q4,1024,4096,84133.850,398.8220,100.0950,2813.0,2813.0,2813.0,136.61,
gemv,subgroup_w32,fp32,0,256,2158.100,60.7349,121.4698,2815.0,2815.0,2815.0,136.63,
gemv,subgroup_w32,fp16,0,256,1951.700,67.1579,67.1579,2817.0,2817.0,2817.0,136.57,
gemv,subgroup_w32,q8,32,256,2332.400,56.1962,29.8542,2819.0,2819.0,2819.0,136.71,
gemv,subgroup_w32,q4,32,256,2330.400,56.2444,15.8187,2820.0,2820.0,2820.0,136.71,
gemv,subgroup_w32,q8,64,256,2324.400,56.3896,29.0759,2822.0,2822.0,2822.0,136.74,
gemv,subgroup_w32,q4,64,256,2334.400,56.1480,14.9143,2824.0,2824.0,2824.0,136.73,
gemv,subgroup_w32,q8,128,256,2328.400,56.2927,28.5862,2825.0,2825.0,2825.0,136.68,
gemv,subgroup_w32,q4,128,256,2336.400,56.1000,14.4633,2827.0,2827.0,2827.0,136.70,
gemv,subgroup_w32,q8,256,256,2324.400,56.3896,28.4151,2829.0,2829.0,2829.0,136.68,
gemv,subgroup_w32,q4,256,256,2338.400,56.0520,14.2320,2830.0,2830.0,2830.0,136.67,
gemv,subgroup_w32,fp32,0,512,6704.700,78.1971,156.3942,2832.0,2832.0,2832.0,136.64,
gemv,subgroup_w32,fp16,0,512,4037.650,129.8498,129.8498,2831.0,2831.0,2831.0,136.26,
gemv,subgroup_w32,q8,32,512,4524.550,115.8763,61.5593,2830.0,2830.0,2830.0,136.06,
gemv,subgroup_w32,q4,32,512,4358.250,120.2978,33.8338,2828.0,2828.0,2828.0,135.84,
gemv,subgroup_w32,q8,64,512,4514.550,116.1329,59.8811,2827.0,2827.0,2827.0,135.76,
gemv,subgroup_w32,q4,64,512,4360.250,120.2426,31.9395,2827.0,2827.0,2827.0,135.65,
gemv,subgroup_w32,q8,128,512,4520.550,115.9788,58.8955,2826.0,2826.0,2826.0,135.50,
gemv,subgroup_w32,q4,128,512,4358.250,120.2978,31.0143,2826.0,2826.0,2826.0,135.26,
gemv,subgroup_w32,q8,256,512,4522.550,115.9275,58.4166,2825.0,2825.0,2825.0,135.13,
gemv,subgroup_w32,q4,256,512,4370.300,119.9661,30.4602,2824.0,2824.0,2824.0,135.02,
gemv,subgroup_w32,q8,512,512,4516.550,116.0815,58.2675,2824.0,2824.0,2824.0,134.97,
gemv,subgroup_w32,q4,512,512,4358.250,120.2978,30.3094,2824.0,2824.0,2824.0,134.84,
gemv,subgroup_w32,fp32,0,1024,15124.700,138.6574,277.3149,2821.0,2821.0,2821.0,134.66,
gemv,subgroup_w32,fp16,0,1024,14096.750,148.7685,148.7685,2813.0,2813.0,2813.0,134.48,
gemv,subgroup_w32,q8,32,1024,10630.150,197.2834,104.8068,2813.0,2813.0,2813.0,135.10,
gemv,subgroup_w32,q4,32,1024,9063.200,231.3920,65.0790,2814.0,2814.0,2814.0,135.76,
gemv,subgroup_w32,q8,64,1024,10479.900,200.1118,103.1827,2813.0,2813.0,2813.0,135.90,
gemv,subgroup_w32,q4,64,1024,9063.200,231.3920,61.4635,2813.0,2813.0,2813.0,135.83,
gemv,subgroup_w32,q8,128,1024,10453.850,200.6105,101.8725,2813.0,2813.0,2813.0,136.00,
gemv,subgroup_w32,q4,128,1024,9113.300,230.1199,59.3278,2814.0,2814.0,2814.0,135.98,
gemv,subgroup_w32,q8,256,1024,10417.750,201.3057,101.4392,2814.0,2814.0,2814.0,135.97,
gemv,subgroup_w32,q4,256,1024,23923.450,87.6609,22.2577,2813.0,2813.0,2813.0,136.12,
gemv,subgroup_w32,q8,512,1024,25261.950,83.0162,41.6703,2813.0,2813.0,2813.0,135.64,
gemv,subgroup_w32,q4,512,1024,9093.250,230.6273,58.1073,2814.0,2814.0,2814.0,135.91,
gemv,subgroup_w32,q8,1024,1024,10576.050,198.2926,99.3399,2814.0,2814.0,2814.0,136.01,
gemv,subgroup_w32,q4,1024,1024,9107.300,230.2715,57.7928,2813.0,2813.0,2813.0,135.98,
gemv,subgroup_w32,fp32,0,2048,41839.450,200.4952,400.9904,2813.0,2813.0,2813.0,135.86,
gemv,subgroup_w32,fp16,0,2048,36533.400,229.6148,229.6148,2814.0,2814.0,2814.0,136.40,
gemv,subgroup_w32,q8,32,2048,41564.950,201.8193,107.2165,2814.0,2814.0,2814.0,136.01,
gemv,subgroup_w32,q4,32,2048,33499.600,250.4092,70.4276,2814.0,2814.0,2814.0,136.31,
gemv,subgroup_w32,q8,64,2048,41548.900,201.8972,104.1033,2814.0,2814.0,2814.0,137.47,
gemv,subgroup_w32,q4,64,2048,33752.100,248.5359,66.0173,2813.0,2813.0,2813.0,136.79,
gemv,subgroup_w32,q8,128,2048,41450.750,202.3753,102.7687,2813.0,2813.0,2813.0,136.46,
gemv,subgroup_w32,q4,128,2048,33750.100,248.5506,64.0795,2813.0,2813.0,2813.0,135.77,
gemv,subgroup_w32,q8,256,2048,41711.250,201.1114,101.3413,2813.0,2813.0,2813.0,135.83,
gemv,subgroup_w32,q4,256,2048,33531.700,250.1695,63.5196,2813.0,2813.0,2813.0,136.10,
gemv,subgroup_w32,q8,512,2048,41572.950,201.7804,101.2843,2814.0,2814.0,2814.0,135.40,
gemv,subgroup_w32,q4,512,2048,33563.750,249.9306,62.9708,2813.0,2813.0,2813.0,135.79,
gemv,subgroup_w32,q8,1024,2048,41472.750,202.2679,101.3315,2813.0,2813.0,2813.0,136.25,
gemv,subgroup_w32,q4,1024,2048,33696.000,248.9497,62.4805,2814.0,2814.0,2814.0,136.37,
gemv,subgroup_w32,fp32,0,4096,507965.100,66.0566,132.1131,2813.7,2813.0,2814.0,135.91,
gemv,subgroup_w32,fp16,0,4096,130321.600,257.4741,257.4741,2813.7,2813.0,2814.0,136.25,
gemv,subgroup_w32,q8,32,4096,146909.100,228.4027,121.3389,2808.0,2808.0,2808.0,135.59,
gemv,subgroup_w32,q4,32,4096,128580.300,260.9609,73.3953,2813.0,2813.0,2813.0,136.33,
gemv,subgroup_w32,q8,64,4096,149017.100,225.1717,116.1042,2813.7,2813.0,2814.0,135.99,
gemv,subgroup_w32,q4,64,4096,128329.800,261.4703,69.4530,2814.0,2814.0,2814.0,135.86,
gemv,subgroup_w32,q8,128,4096,145869.150,230.0310,116.8126,2813.0,2813.0,2813.0,136.04,
gemv,subgroup_w32,q4,128,4096,128738.600,260.6400,67.1963,2813.7,2813.0,2814.0,137.06,
gemv,subgroup_w32,q8,256,4096,145778.950,230.1734,115.9858,2814.0,2814.0,2814.0,139.58,
gemv,subgroup_w32,q4,256,4096,129197.450,259.7144,65.9431,2814.0,2814.0,2814.0,136.98,
gemv,subgroup_w32,q8,512,4096,145516.450,230.5886,115.7447,2814.0,2814.0,2814.0,136.94,
gemv,subgroup_w32,q4,512,4096,128820.750,260.4738,65.6272,2814.0,2814.0,2814.0,136.97,
gemv,subgroup_w32,q8,1024,4096,145750.900,230.2177,115.3337,2813.0,2813.0,2813.0,135.88,
gemv,subgroup_w32,q4,1024,4096,128602.300,260.9163,65.4839,2814.0,2814.0,2814.0,136.43,
gemv,subgroup,w8a8,32,256,861.600,152.1263,80.8171,2816.0,2816.0,2816.0,136.40,
gemv,subgroup,w8a8,32,512,1372.600,381.9671,202.9200,2814.0,2814.0,2814.0,136.08,
gemv,subgroup,w8a8,32,1024,11159.200,187.9303,99.8380,2813.0,2813.0,2813.0,136.19,
gemv,subgroup,w8a8,32,2048,14415.350,581.9219,309.1460,2814.0,2814.0,2814.0,136.33,
gemv,subgroup,w8a8,32,4096,34162.900,982.1892,521.7880,2813.0,2813.0,2813.0,138.83,
