tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
256,down_m1,up_m1,up,123.280,12.0,13609.0,95.7
256,down_m1,up_m1,combine,34.109,3.3,0.0,691.7
256,down_m1,up_m1,block,428.043,41.5,,
256,down_m1,up_m2,norm,28.859,2.8,0.0,545.0
256,down_m1,up_m2,down,237.582,23.0,7414.7,51.0
256,down_m1,up_m2,up,103.325,10.0,16237.3,114.2
256,down_m1,up_m2,combine,34.208,3.3,0.0,689.7
256,down_m1,up_m2,block,403.974,39.2,,
256,down_m1,up_m4,norm,28.833,2.8,0.0,545.5
256,down_m1,up_m4,down,236.677,23.0,7443.1,51.2
256,down_m1,up_m4,up,114.894,11.1,14602.3,102.7
256,down_m1,up_m4,combine,34.297,3.3,0.0,687.9
256,down_m1,up_m4,block,414.701,40.2,,
256,down_m2,up_m1,norm,28.765,2.8,0.0,546.8
256,down_m2,up_m1,down,289.384,28.1,6087.4,41.9
256,down_m2,up_m1,up,139.527,13.5,12024.4,84.5
256,down_m2,up_m1,combine,34.217,3.3,0.0,689.5
256,down_m2,up_m1,block,491.893,47.7,,
256,down_m2,up_m2,norm,28.709,2.8,0.0,547.9
256,down_m2,up_m2,down,252.984,24.5,6963.3,47.9
256,down_m2,up_m2,up,103.036,10.0,16282.9,114.5
256,down_m2,up_m2,combine,34.161,3.3,0.0,690.6
256,down_m2,up_m2,block,418.890,40.6,,
256,down_m2,up_m4,norm,28.843,2.8,0.0,545.3
256,down_m2,up_m4,down,252.819,24.5,6967.9,48.0
256,down_m2,up_m4,up,114.887,11.1,14603.2,102.7
256,down_m2,up_m4,combine,34.719,3.4,0.0,679.5
256,down_m2,up_m4,block,431.268,41.8,,
256,down_m4,up_m1,norm,28.783,2.8,0.0,546.5
256,down_m4,up_m1,down,300.922,29.2,5854.0,40.3
256,down_m4,up_m1,up,123.432,12.0,13592.3,95.6
256,down_m4,up_m1,combine,34.043,3.3,0.0,693.0
256,down_m4,up_m1,block,487.180,47.3,,
256,down_m4,up_m2,norm,28.802,2.8,0.0,546.1
256,down_m4,up_m2,down,312.427,30.3,5638.5,38.8
256,down_m4,up_m2,up,103.017,10.0,16285.9,114.5
256,down_m4,up_m2,combine,34.092,3.3,0.0,692.0
256,down_m4,up_m2,block,478.338,46.4,,
256,down_m4,up_m4,norm,28.770,2.8,0.0,546.7
256,down_m4,up_m4,down,321.116,31.1,5485.9,37.8
256,down_m4,up_m4,up,114.347,11.1,14672.2,103.2
256,down_m4,up_m4,combine,34.784,3.4,0.0,678.3
256,down_m4,up_m4,block,499.017,48.4,,
512,down_m1,up_m1,norm,58.969,5.7,0.0,533.5
512,down_m1,up_m1,down,261.456,25.4,13475.4,66.4
512,down_m1,up_m1,up,238.893,23.2,14045.8,71.3
512,down_m1,up_m1,combine,67.594,6.6,0.0,698.1
512,down_m1,up_m1,block,626.912,60.8,,
512,down_m1,up_m2,norm,54.278,5.3,0.0,579.6
512,down_m1,up_m2,down,260.438,25.3,13528.0,66.7
512,down_m1,up_m2,up,172.940,16.8,19402.4,98.5
512,down_m1,up_m2,combine,67.676,6.6,0.0,697.2
512,down_m1,up_m2,block,555.332,53.9,,
512,down_m1,up_m4,norm,54.524,5.3,0.0,576.9
512,down_m1,up_m4,down,260.398,25.3,13530.1,66.7
512,down_m1,up_m4,up,199.923,19.4,16783.7,85.2
512,down_m1,up_m4,combine,67.566,6.6,0.0,698.4
512,down_m1,up_m4,block,582.411,56.5,,
512,down_m2,up_m1,norm,54.511,5.3,0.0,577.1
512,down_m2,up_m1,down,254.829,24.7,13825.8,68.2
512,down_m2,up_m1,up,242.884,23.6,13815.0,70.2
512,down_m2,up_m1,combine,67.782,6.6,0.0,696.1
512,down_m2,up_m1,block,620.006,60.1,,
512,down_m2,up_m2,norm,54.680,5.3,0.0,575.3
512,down_m2,up_m2,down,254.587,24.7,13838.9,68.2
512,down_m2,up_m2,up,173.229,16.8,19370.0,98.4
512,down_m2,up_m2,combine,67.880,6.6,0.0,695.1
512,down_m2,up_m2,block,550.376,53.4,,
512,down_m2,up_m4,norm,54.364,5.3,0.0,578.6
512,down_m2,up_m4,down,255.988,24.8,13763.2,67.8
512,down_m2,up_m4,up,212.986,20.7,15754.3,80.0
512,down_m2,up_m4,combine,67.590,6.6,0.0,698.1
512,down_m2,up_m4,block,590.928,57.3,,
512,down_m4,up_m1,norm,54.050,5.2,0.0,582.0
512,down_m4,up_m1,down,306.652,29.7,11489.3,56.6
512,down_m4,up_m1,up,240.166,23.3,13971.3,70.9
512,down_m4,up_m1,combine,67.613,6.6,0.0,697.9
512,down_m4,up_m1,block,668.481,64.8,,
512,down_m4,up_m2,norm,54.331,5.3,0.0,579.0
512,down_m4,up_m2,down,303.691,29.5,11601.3,57.2
512,down_m4,up_m2,up,172.773,16.8,19421.1,98.6
512,down_m4,up_m2,combine,67.706,6.6,0.0,696.9
512,down_m4,up_m2,block,598.501,58.1,,
512,down_m4,up_m4,norm,54.181,5.3,0.0,580.6
512,down_m4,up_m4,down,303.856,29.5,11595.0,57.2
512,down_m4,up_m4,up,200.987,19.5,16694.8,84.8
512,down_m4,up_m4,combine,67.834,6.6,0.0,695.6
512,down_m4,up_m4,block,626.858,60.8,,
1024,down_m1,up_m1,norm,376.393,36.5,0.0,167.2
1024,down_m1,up_m1,down,348.663,33.8,20209.9,79.9
1024,down_m1,up_m1,up,485.696,47.1,13817.1,56.7
1024,down_m1,up_m1,combine,557.077,54.0,0.0,169.4
1024,down_m1,up_m1,block,1767.829,171.5,,
1024,down_m1,up_m2,norm,375.721,36.4,0.0,167.5
1024,down_m1,up_m2,down,383.219,37.2,18387.5,72.7
1024,down_m1,up_m2,up,389.165,37.7,17244.3,70.7
1024,down_m1,up_m2,combine,552.706,53.6,0.0,170.7
1024,down_m1,up_m2,block,1700.811,165.0,,
1024,down_m1,up_m4,norm,375.717,36.4,0.0,167.5
1024,down_m1,up_m4,down,375.024,36.4,18789.3,74.3
1024,down_m1,up_m4,up,524.447,50.9,12796.1,52.5
1024,down_m1,up_m4,combine,556.418,54.0,0.0,169.6
1024,down_m1,up_m4,block,1831.606,177.7,,
1024,down_m2,up_m1,norm,375.695,36.4,0.0,167.5
1024,down_m2,up_m1,down,313.551,30.4,22473.0,88.8
1024,down_m2,up_m1,up,483.848,46.9,13869.8,56.9
1024,down_m2,up_m1,combine,554.970,53.8,0.0,170.0
1024,down_m2,up_m1,block,1728.064,167.6,,
1024,down_m2,up_m2,norm,376.050,36.5,0.0,167.3
1024,down_m2,up_m2,down,271.550,26.3,25948.9,102.6
1024,down_m2,up_m2,up,390.296,37.9,17194.4,70.5
1024,down_m2,up_m2,combine,554.761,53.8,0.0,170.1
1024,down_m2,up_m2,block,1592.657,154.5,,
1024,down_m2,up_m4,norm,375.529,36.4,0.0,167.5
1024,down_m2,up_m4,down,272.315,26.4,25876.0,102.3
1024,down_m2,up_m4,up,524.160,50.8,12803.1,52.5
1024,down_m2,up_m4,combine,554.890,53.8,0.0,170.1
1024,down_m2,up_m4,block,1726.894,167.5,,
1024,down_m4,up_m1,norm,375.890,36.5,0.0,167.4
1024,down_m4,up_m1,down,335.543,32.5,21000.1,83.0
1024,down_m4,up_m1,up,484.911,47.0,13839.4,56.8
1024,down_m4,up_m1,combine,554.145,53.8,0.0,170.3
1024,down_m4,up_m1,block,1750.489,169.8,,
1024,down_m4,up_m2,norm,376.008,36.5,0.0,167.3
1024,down_m4,up_m2,down,335.536,32.5,21000.5,83.0
1024,down_m4,up_m2,up,389.629,37.8,17223.8,70.6
1024,down_m4,up_m2,combine,556.044,53.9,0.0,169.7
1024,down_m4,up_m2,block,1657.217,160.8,,
1024,down_m4,up_m4,norm,376.014,36.5,0.0,167.3
1024,down_m4,up_m4,down,314.191,30.5,22427.2,88.6
1024,down_m4,up_m4,up,525.157,50.9,12778.8,52.4
1024,down_m4,up_m4,combine,555.260,53.9,0.0,170.0
1024,down_m4,up_m4,block,1770.622,171.8,,
2048,down_m1,up_m1,norm,720.749,69.9,0.0,174.6
2048,down_m1,up_m1,down,777.055,75.4,18136.2,62.8
2048,down_m1,up_m1,up,941.826,91.4,14250.8,51.5
2048,down_m1,up_m1,combine,1331.322,129.1,0.0,141.8
2048,down_m1,up_m1,block,3770.952,365.8,,
2048,down_m1,up_m2,norm,720.599,69.9,0.0,174.6
2048,down_m1,up_m2,down,780.933,75.8,18046.2,62.5
2048,down_m1,up_m2,up,717.835,69.6,18697.6,67.6
2048,down_m1,up_m2,combine,1332.012,129.2,0.0,141.7
2048,down_m1,up_m2,block,3551.379,344.5,,
2048,down_m1,up_m4,norm,719.545,69.8,0.0,174.9
2048,down_m1,up_m4,down,773.758,75.1,18213.5,63.1
2048,down_m1,up_m4,up,998.152,96.8,13446.6,48.6
2048,down_m1,up_m4,combine,1333.539,129.4,0.0,141.5
2048,down_m1,up_m4,block,3824.994,371.0,,
2048,down_m2,up_m1,norm,719.798,69.8,0.0,174.8
2048,down_m2,up_m1,down,473.961,46.0,29734.2,103.0
2048,down_m2,up_m1,up,948.004,92.0,14157.9,51.2
