tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
2048,down_m1,up_m4,up,697.191,67.6,19251.2,65.2
2048,down_m1,up_m4,combine,1345.047,130.5,0.0,140.3
2048,down_m1,up_m4,block,3627.222,351.8,,
2048,down_m1,up_m8,norm,724.055,70.2,0.0,173.8
2048,down_m1,up_m8,down,882.411,85.6,15970.9,52.2
2048,down_m1,up_m8,up,783.020,76.0,17141.0,58.0
2048,down_m1,up_m8,combine,1343.107,130.3,0.0,140.5
2048,down_m1,up_m8,block,3732.593,362.1,,
2048,down_m2,up_m1,norm,724.379,70.3,0.0,173.7
2048,down_m2,up_m1,down,603.261,58.5,23361.1,76.4
2048,down_m2,up_m1,up,1016.156,98.6,13208.4,44.7
2048,down_m2,up_m1,combine,1348.921,130.8,0.0,139.9
2048,down_m2,up_m1,block,3692.717,358.2,,
2048,down_m2,up_m2,norm,725.093,70.3,0.0,173.5
2048,down_m2,up_m2,down,601.228,58.3,23440.1,76.7
2048,down_m2,up_m2,up,782.848,75.9,17144.8,58.0
2048,down_m2,up_m2,combine,1343.293,130.3,0.0,140.5
2048,down_m2,up_m2,block,3452.462,334.9,,
2048,down_m2,up_m4,norm,724.429,70.3,0.0,173.7
2048,down_m2,up_m4,down,603.668,58.6,23345.4,76.4
2048,down_m2,up_m4,up,697.620,67.7,19239.4,65.1
2048,down_m2,up_m4,combine,1342.774,130.2,0.0,140.6
2048,down_m2,up_m4,block,3368.491,326.7,,
2048,down_m2,up_m8,norm,724.463,70.3,0.0,173.7
2048,down_m2,up_m8,down,602.231,58.4,23401.1,76.5
2048,down_m2,up_m8,up,793.535,77.0,16913.9,57.2
2048,down_m2,up_m8,combine,1343.504,130.3,0.0,140.5
2048,down_m2,up_m8,block,3463.733,336.0,,
2048,down_m4,up_m1,norm,724.155,70.2,0.0,173.8
2048,down_m4,up_m1,down,534.493,51.8,26366.8,86.2
2048,down_m4,up_m1,up,1015.732,98.5,13213.9,44.7
2048,down_m4,up_m1,combine,1342.871,130.3,0.0,140.6
2048,down_m4,up_m1,block,3617.251,350.9,,
2048,down_m4,up_m2,norm,724.681,70.3,0.0,173.6
