tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,router,15.508,0.7,169.4,169.7
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.873,0.0,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,route,5.329,0.3,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.559,0.1,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.486,0.1,0.0,0.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,up,498.491,23.9,8414.0,37.0
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,down,110.827,5.3,18922.8,110.9
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.995,2.1,149.0,79.1
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.550,1.0,152.1,80.8
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,combine,2.782,0.1,0.0,44.2
1,m2,m4/k40,v64w4/v32w4,10,20,640,10,640,block,704.400,33.8,,
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router,14.614,0.7,179.7,180.1
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.883,0.0,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,route,5.339,0.3,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.459,0.1,0.0,0.0
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,up,291.773,14.0,7187.6,63.2
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,down,104.966,5.0,9989.7,117.1
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.771,1.2,264.6,140.6
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.423,0.7,212.5,112.9
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,combine,2.782,0.1,0.0,44.2
1,m2,w2m1/k40,v64w4/v32w4,10,10,320,10,320,block,463.010,22.2,,
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router,15.566,0.7,168.7,169.1
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.873,0.0,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,route,5.344,0.3,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.561,0.1,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.481,0.1,0.0,0.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,up,495.355,23.8,8467.3,37.2
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,down,122.497,5.9,17120.0,100.3
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.194,2.1,151.7,80.6
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.570,1.0,151.9,80.7
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,combine,2.795,0.1,0.0,44.0
1,m2,w4m1/k40,v64w4/v32w4,10,20,640,10,640,block,712.236,34.2,,
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,router,15.463,0.7,169.9,170.2
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,router.sum,0.871,0.0,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,route,5.342,0.3,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.up,2.489,0.1,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,perm.down,2.667,0.1,0.0,0.0
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,up,390.301,18.7,10746.3,47.2
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,down,124.941,6.0,16785.1,98.4
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.up,43.251,2.1,151.5,80.5
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,shexp.down,21.886,1.1,149.7,79.5
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,combine,2.802,0.1,0.0,43.9
1,m4,m1/k40,v64w4/v32w4,10,10,640,40,640,block,610.013,29.3,,
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,router,15.473,0.7,169.8,170.1
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.878,0.0,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,route,5.342,0.3,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.511,0.1,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.544,0.1,0.0,0.0
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,up,388.277,18.6,10802.3,47.5
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,down,113.352,5.4,18501.2,108.4
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,43.221,2.1,151.6,80.6
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.548,1.0,152.1,80.8
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,combine,2.785,0.1,0.0,44.1
1,m4,m2/k40,v64w4/v32w4,10,10,640,20,640,block,595.931,28.6,,
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,router,15.393,0.7,170.6,171.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.878,0.0,0.0,0.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,route,5.332,0.3,0.0,0.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.501,0.1,0.0,0.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,up,387.548,18.6,10822.7,47.6
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,down,110.557,5.3,18969.0,111.1
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,43.529,2.1,150.6,80.0
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.525,1.0,152.2,80.9
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,combine,2.782,0.1,0.0,44.2
1,m4,m4/k40,v64w4/v32w4,10,10,640,10,640,block,590.045,28.3,,
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router,15.396,0.7,170.6,170.9
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,router.sum,0.891,0.0,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,route,5.337,0.3,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.up,2.509,0.1,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,perm.down,2.536,0.1,0.0,0.0
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,up,387.400,18.6,10826.8,47.6
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,down,133.668,6.4,15689.3,91.9
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.up,43.121,2.1,152.0,80.7
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,shexp.down,21.668,1.0,151.2,80.3
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,combine,2.812,0.1,0.0,43.7
1,m4,w2m1/k40,v64w4/v32w4,10,10,640,20,640,block,615.338,29.5,,
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router,15.498,0.7,169.5,169.8
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,router.sum,0.888,0.0,0.0,0.0
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,route,5.354,0.3,0.0,0.0
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,perm.up,2.509,0.1,0.0,0.0
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,up,386.548,18.6,10850.7,47.7
